season,season_start_year,month,geography_type,geography,fips,age_group,estimate,ci_lower,ci_upper,sample_size
2017-18,2017,5,HHS Regions/National,Region 7,107,6 Months - 4 Years,22.5,18.6,26.4,4722
2017-18,2017,5,HHS Regions/National,Region 7,107,>=65 Years,54.8,50.1,59.6,4827
2017-18,2017,5,HHS Regions/National,Region 8,108,13-17 Years,36.1,33.1,39.1,3480
2017-18,2017,5,HHS Regions/National,Region 8,108,18-49 Years,16.2,13.3,19.1,1120
2017-18,2017,5,HHS Regions/National,Region 8,108,5-12 Years,39.3,36,42.6,1436
2017-18,2017,5,HHS Regions/National,Region 8,108,50-64 Years,25,20,30,2266
2017-18,2017,5,HHS Regions/National,Region 8,108,6 Months - 4 Years,21.9,15,28.7,2826
2017-18,2017,5,HHS Regions/National,Region 8,108,>=65 Years,40.1,37.6,42.6,396
2017-18,2017,5,HHS Regions/National,Region 9,109,13-17 Years,34.6,30.3,39,4556
2017-18,2017,5,HHS Regions/National,Region 9,109,18-49 Years,17.6,14.7,20.5,5445
2017-18,2017,5,HHS Regions/National,Region 9,109,5-12 Years,37.6,33.9,41.4,2488
2017-18,2017,5,HHS Regions/National,Region 9,109,50-64 Years,29.2,25.9,32.5,3174
2017-18,2017,5,HHS Regions/National,Region 9,109,6 Months - 4 Years,26.5,20.1,33,4473
2017-18,2017,5,HHS Regions/National,Region 9,109,>=65 Years,46.1,42,50.2,5161
2017-18,2017,6,HHS Regions/National,National,0,13-17 Years,39.4,33.9,44.9,2370
2017-18,2017,6,HHS Regions/National,National,0,18-49 Years,23.8,18.8,28.9,3316
2017-18,2017,6,HHS Regions/National,National,0,5-12 Years,39.4,35.8,43,2062
2017-18,2017,6,HHS Regions/National,National,0,50-64 Years,36.7,32.7,40.6,681
2017-18,2017,6,HHS Regions/National,National,0,6 Months - 4 Years,29.3,24.3,34.3,2768
2017-18,2017,6,HHS Regions/National,National,0,>=65 Years,54.8,52.1,57.6,1840
2017-18,2017,6,HHS Regions/National,Region 1,101,13-17 Years,41.8,36.9,46.7,4297
2017-18,2017,6,HHS Regions/National,Region 1,101,18-49 Years,12.5,8.4,16.5,3747
2017-18,2017,6,HHS Regions/National,Region 1,101,5-12 Years,46.7,40.3,53.1,4273
2017-18,2017,6,HHS Regions/National,Region 1,101,50-64 Years,38.4,32.8,44,3451
2017-18,2017,6,HHS Regions/National,Region 1,101,6 Months - 4 Years,32.2,28.9,35.4,949
2017-18,2017,6,HHS Regions/National,Region 1,101,>=65 Years,53,47.9,58.1,2264
2017-18,2017,6,HHS Regions/National,Region 10,110,13-17 Years,33.8,29,38.6,1129
2017-18,2017,6,HHS Regions/National,Region 10,110,18-49 Years,23.7,16.4,31,2426
2017-18,2017,6,HHS Regions/National,Region 10,110,5-12 Years,40.5,33.6,47.3,2566
2017-18,2017,6,HHS Regions/National,Region 10,110,50-64 Years,29.2,25.4,33.1,4033
2017-18,2017,6,HHS Regions/National,Region 10,110,6 Months - 4 Years,31.7,29.1,34.2,4897
2017-18,2017,6,HHS Regions/National,Region 10,110,>=65 Years,49.9,47,52.8,4154
2017-18,2017,6,HHS Regions/National,Region 2,102,13-17 Years,36.7,31.6,41.9,460
2017-18,2017,6,HHS Regions/National,Region 2,102,18-49 Years,20.8,14.3,27.3,3297
2017-18,2017,6,HHS Regions/National,Region 2,102,5-12 Years,34.7,28.6,40.8,3195
2017-18,2017,6,HHS Regions/National,Region 2,102,50-64 Years,31.4,28.7,34.1,1377
2017-18,2017,6,HHS Regions/National,Region 2,102,6 Months - 4 Years,32.8,28,37.6,1765
2017-18,2017,6,HHS Regions/National,Region 2,102,>=65 Years,48.9,42.3,55.4,2742
2017-18,2017,6,HHS Regions/National,Region 3,103,13-17 Years,40.7,36.9,44.5,5398
2017-18,2017,6,HHS Regions/National,Region 3,103,18-49 Years,29.9,27.3,32.5,4030
2017-18,2017,6,HHS Regions/National,Region 3,103,5-12 Years,43.9,40.9,46.9,4894
2017-18,2017,6,HHS Regions/National,Region 3,103,50-64 Years,33.4,26,40.7,4136
2017-18,2017,6,HHS Regions/National,Region 3,103,6 Months - 4 Years,33.4,27.1,39.7,2910
2017-18,2017,6,HHS Regions/National,Region 3,103,>=65 Years,61.2,54,68.3,4560
2017-18,2017,6,HHS Regions/National,Region 4,104,13-17 Years,37.1,30.6,43.6,2687
2017-18,2017,6,HHS Regions/National,Region 4,104,18-49 Years,25.2,18.6,31.8,2523
2017-18,2017,6,HHS Regions/National,Region 4,104,5-12 Years,39.2,34.7,43.7,5375
2017-18,2017,6,HHS Regions/National,Region 4,104,50-64 Years,34.5,28.5,40.5,3566
2017-18,2017,6,HHS Regions/National,Region 4,104,6 Months - 4 Years,33.2,27.1,39.3,4839
2017-18,2017,6,HHS Regions/National,Region 4,104,>=65 Years,48.9,43.4,54.3,5232
2017-18,2017,6,HHS Regions/National,Region 5,105,13-17 Years,37.1,32.5,41.7,4516
2017-18,2017,6,HHS Regions/National,Region 5,105,18-49 Years,24.1,19.4,28.9,2981
2017-18,2017,6,HHS Regions/National,Region 5,105,5-12 Years,35.3,32.5,38.1,4176
2017-18,2017,6,HHS Regions/National,Region 5,105,50-64 Years,32.1,25.6,38.6,1183
2017-18,2017,6,HHS Regions/National,Region 5,105,6 Months - 4 Years,28.8,25.8,31.7,2476
2017-18,2017,6,HHS Regions/National,Region 5,105,>=65 Years,51,47,55.1,2962
2017-18,2017,6,HHS Regions/National,Region 6,106,13-17 Years,41.8,38,45.5,4433
2017-18,2017,6,HHS Regions/National,Region 6,106,18-49 Years,26.7,20.8,32.6,3835
2017-18,2017,6,HHS Regions/National,Region 6,106,5-12 Years,47,44,50.1,3582
2017-18,2017,6,HHS Regions/National,Region 6,106,50-64 Years,38.5,31.9,45.1,386
2017-18,2017,6,HHS Regions/National,Region 6,106,6 Months - 4 Years,35.4,30.5,40.4,4830
2017-18,2017,6,HHS Regions/National,Region 6,106,>=65 Years,52.4,45.7,59.2,4933
2017-18,2017,6,HHS Regions/National,Region 7,107,13-17 Years,41.2,34.3,48,3259
2017-18,2017,6,HHS Regions/National,Region 7,107,18-49 Years,16.1,8.7,23.4,2938
2017-18,2017,6,HHS Regions/National,Region 7,107,5-12 Years,51.5,44.3,58.6,2201
2017-18,2017,6,HHS Regions/National,Region 7,107,50-64 Years,36.7,34,39.4,2100
2017-18,2017,6,HHS Regions/National,Region 7,107,6 Months - 4 Years,34.8,28.3,41.3,2513
2017-18,2017,6,HHS Regions/National,Region 7,107,>=65 Years,51.1,46.8,55.4,4703
2017-18,2017,6,HHS Regions/National,Region 8,108,13-17 Years,35.9,29,42.8,4448
2017-18,2017,6,HHS Regions/National,Region 8,108,18-49 Years,18.2,10.7,25.6,4668
2017-18,2017,6,HHS Regions/National,Region 8,108,5-12 Years,40.5,33.9,47.1,4144
2017-18,2017,6,HHS Regions/National,Region 8,108,50-64 Years,32.6,26.8,38.5,1655
2017-18,2017,6,HHS Regions/National,Region 8,108,6 Months - 4 Years,32.6,25.7,39.5,4946
2017-18,2017,6,HHS Regions/National,Region 8,108,>=65 Years,43.7,40.1,47.2,3332
2017-18,2017,6,HHS Regions/National,Region 9,109,13-17 Years,36.4,29.7,43.1,3874
2017-18,2017,6,HHS Regions/National,Region 9,109,18-49 Years,28.2,22.2,34.3,2699
2017-18,2017,6,HHS Regions/National,Region 9,109,5-12 Years,40.2,34.4,45.9,2754
2017-18,2017,6,HHS Regions/National,Region 9,109,50-64 Years,40,35.7,44.3,3840
2017-18,2017,6,HHS Regions/National,Region 9,109,6 Months - 4 Years,35.1,28.4,41.8,393
2017-18,2017,6,HHS Regions/National,Region 9,109,>=65 Years,56.6,50.9,62.3,1167
2017-18,2017,7,HHS Regions/National,National,0,13-17 Years,42,34.9,49.2,4732
2017-18,2017,7,HHS Regions/National,National,0,18-49 Years,23.5,19.3,27.6,2586
2017-18,2017,7,HHS Regions/National,National,0,5-12 Years,48,44.7,51.3,1383
2017-18,2017,7,HHS Regions/National,National,0,50-64 Years,33.7,27.3,40.1,4978
2017-18,2017,7,HHS Regions/National,National,0,6 Months - 4 Years,31.3,26.7,35.9,3112
2017-18,2017,7,HHS Regions/National,National,0,>=65 Years,59.4,52.9,66,3733
2017-18,2017,7,HHS Regions/National,Region 1,101,13-17 Years,43,35.7,50.4,4217
2017-18,2017,7,HHS Regions/National,Region 1,101,18-49 Years,20.5,15.6,25.5,5420
2017-18,2017,7,HHS Regions/National,Region 1,101,5-12 Years,45.1,39.4,50.9,364
2017-18,2017,7,HHS Regions/National,Region 1,101,50-64 Years,43.5,38.7,48.3,5467
2017-18,2017,7,HHS Regions/National,Region 1,101,6 Months - 4 Years,31.8,27.2,36.4,1604
2017-18,2017,7,HHS Regions/National,Region 1,101,>=65 Years,50.5,46.8,54.1,3379
2017-18,2017,7,HHS Regions/National,Region 10,110,13-17 Years,40.6,38.1,43.1,4856
2017-18,2017,7,HHS Regions/National,Region 10,110,18-49 Years,21.5,18.6,24.4,442
2017-18,2017,7,HHS Regions/National,Region 10,110,5-12 Years,48.8,41.6,56,550
2017-18,2017,7,HHS Regions/National,Region 10,110,50-64 Years,39.4,32.7,46.1,3362
2017-18,2017,7,HHS Regions/National,Region 10,110,6 Months - 4 Years,29.9,25,34.8,4187
2017-18,2017,7,HHS Regions/National,Region 10,110,>=65 Years,50.1,43.6,56.6,5134
2017-18,2017,7,HHS Regions/National,Region 2,102,13-17 Years,46.8,42.5,51.2,2049
2017-18,2017,7,HHS Regions/National,Region 2,102,18-49 Years,26.5,22.5,30.5,1611
2017-18,2017,7,HHS Regions/National,Region 2,102,5-12 Years,44,40.1,47.8,610
2017-18,2017,7,HHS Regions/National,Region 2,102,50-64 Years,41.6,35.3,47.9,3179
2017-18,2017,7,HHS Regions/National,Region 2,102,6 Months - 4 Years,33.2,28.2,38.1,1982
2017-18,2017,7,HHS Regions/National,Region 2,102,>=65 Years,59.2,55.8,62.6,1727
2017-18,2017,7,HHS Regions/National,Region 3,103,13-17 Years,38.4,32.9,43.9,4071
2017-18,2017,7,HHS Regions/National,Region 3,103,18-49 Years,28.7,25.5,31.9,3466
2017-18,2017,7,HHS Regions/National,Region 3,103,5-12 Years,50.2,46.3,54.2,3702
2017-18,2017,7,HHS Regions/National,Region 3,103,50-64 Years,39.2,33.2,45.1,4675
2017-18,2017,7,HHS Regions/National,Region 3,103,6 Months - 4 Years,28.8,23.8,33.8,4354
2017-18,2017,7,HHS Regions/National,Region 3,103,>=65 Years,52.4,46.3,58.5,3875
2017-18,2017,7,HHS Regions/National,Region 4,104,13-17 Years,38,33.9,42,5453
2017-18,2017,7,HHS Regions/National,Region 4,104,18-49 Years,22,19.2,24.9,606
2017-18,2017,7,HHS Regions/National,Region 4,104,5-12 Years,47.8,43.6,51.9,1282
2017-18,2017,7,HHS Regions/National,Region 4,104,50-64 Years,36.9,31.3,42.5,2889
2017-18,2017,7,HHS Regions/National,Region 4,104,6 Months - 4 Years,39.3,35.2,43.4,1601
2017-18,2017,7,HHS Regions/National,Region 4,104,>=65 Years,58.8,51.7,65.9,3855
2017-18,2017,7,HHS Regions/National,Region 5,105,13-17 Years,45.1,37.8,52.4,3328
2017-18,2017,7,HHS Regions/National,Region 5,105,18-49 Years,23.5,19.7,27.3,4481
2017-18,2017,7,HHS Regions/National,Region 5,105,5-12 Years,47.2,43.8,50.5,5324
2017-18,2017,7,HHS Regions/National,Region 5,105,50-64 Years,37.5,34.2,40.8,2351
2017-18,2017,7,HHS Regions/National,Region 5,105,6 Months - 4 Years,34.3,30,38.5,915
2017-18,2017,7,HHS Regions/National,Region 5,105,>=65 Years,57.4,52.7,62,3815
2017-18,2017,7,HHS Regions/National,Region 6,106,13-17 Years,41.2,35.2,47.2,2409
2017-18,2017,7,HHS Regions/National,Region 6,106,18-49 Years,31.4,28.3,34.4,254
2017-18,2017,7,HHS Regions/National,Region 6,106,5-12 Years,46.8,41.6,51.9,4982
2017-18,2017,7,HHS Regions/National,Region 6,106,50-64 Years,38.9,34.3,43.6,4735
2017-18,2017,7,HHS Regions/National,Region 6,106,6 Months - 4 Years,35.8,29.2,42.4,2172
2017-18,2017,7,HHS Regions/National,Region 6,106,>=65 Years,59.2,55.9,62.5,1318
2017-18,2017,7,HHS Regions/National,Region 7,107,13-17 Years,40.7,36.9,44.6,1878
2017-18,2017,7,HHS Regions/National,Region 7,107,18-49 Years,29.5,24.7,34.3,1157
2017-18,2017,7,HHS Regions/National,Region 7,107,5-12 Years,47.5,43.5,51.4,3093
2017-18,2017,7,HHS Regions/National,Region 7,107,50-64 Years,49.8,42.6,56.9,2448
2017-18,2017,7,HHS Regions/National,Region 7,107,6 Months - 4 Years,42.8,35.7,49.9,1972
2017-18,2017,7,HHS Regions/National,Region 7,107,>=65 Years,66,61.7,70.4,5414
2017-18,2017,7,HHS Regions/National,Region 8,108,13-17 Years,43.6,38.9,48.4,3724
2017-18,2017,7,HHS Regions/National,Region 8,108,18-49 Years,26.2,22.8,29.5,804
2017-18,2017,7,HHS Regions/National,Region 8,108,5-12 Years,41.9,39.2,44.7,4140
2017-18,2017,7,HHS Regions/National,Region 8,108,50-64 Years,41.8,38.9,44.8,3081
2017-18,2017,7,HHS Regions/National,Region 8,108,6 Months - 4 Years,39.4,34.4,44.3,5068
2017-18,2017,7,HHS Regions/National,Region 8,108,>=65 Years,57.7,52.6,62.8,3086
2017-18,2017,7,HHS Regions/National,Region 9,109,13-17 Years,39.2,35.7,42.7,1381
2017-18,2017,7,HHS Regions/National,Region 9,109,18-49 Years,31.6,27.4,35.9,1828
2017-18,2017,7,HHS Regions/National,Region 9,109,5-12 Years,47.2,40.7,53.7,950
2017-18,2017,7,HHS Regions/National,Region 9,109,50-64 Years,33.5,30.7,36.4,1858
2017-18,2017,7,HHS Regions/National,Region 9,109,6 Months - 4 Years,38.6,31.9,45.4,2372
2017-18,2017,7,HHS Regions/National,Region 9,109,>=65 Years,57.7,51.1,64.3,5159
2017-18,2017,8,HHS Regions/National,National,0,13-17 Years,44.7,41.5,48,3527
2017-18,2017,8,HHS Regions/National,National,0,18-49 Years,34.5,29.6,39.3,649
2017-18,2017,8,HHS Regions/National,National,0,5-12 Years,48.8,44.2,53.4,3340
2017-18,2017,8,HHS Regions/National,National,0,50-64 Years,42.6,37.6,47.6,4253
2017-18,2017,8,HHS Regions/National,National,0,6 Months - 4 Years,40.7,34.5,46.9,4819
2017-18,2017,8,HHS Regions/National,National,0,>=65 Years,62.4,57.4,67.3,273
2017-18,2017,8,HHS Regions/National,Region 1,101,13-17 Years,46.1,40.2,52.1,2119
2017-18,2017,8,HHS Regions/National,Region 1,101,18-49 Years,31.8,27.9,35.7,2316
2017-18,2017,8,HHS Regions/National,Region 1,101,5-12 Years,52,44.6,59.4,2312
2017-18,2017,8,HHS Regions/National,Region 1,101,50-64 Years,35.9,30.2,41.6,555
2017-18,2017,8,HHS Regions/National,Region 1,101,6 Months - 4 Years,38.2,33.6,42.8,3184
2017-18,2017,8,HHS Regions/National,Region 1,101,>=65 Years,59.4,54.7,64,2174
2017-18,2017,8,HHS Regions/National,Region 10,110,13-17 Years,42.3,36.4,48.2,763
2017-18,2017,8,HHS Regions/National,Region 10,110,18-49 Years,30.8,24.3,37.3,3833
2017-18,2017,8,HHS Regions/National,Region 10,110,5-12 Years,41.8,36.2,47.4,3578
2017-18,2017,8,HHS Regions/National,Region 10,110,50-64 Years,35,28.8,41.3,2766
2017-18,2017,8,HHS Regions/National,Region 10,110,6 Months - 4 Years,42.2,39.1,45.2,291
2017-18,2017,8,HHS Regions/National,Region 10,110,>=65 Years,54.9,51.2,58.6,2060
2017-18,2017,8,HHS Regions/National,Region 2,102,13-17 Years,49.2,43.5,54.8,2562
2017-18,2017,8,HHS Regions/National,Region 2,102,18-49 Years,24.9,19.3,30.5,1965
2017-18,2017,8,HHS Regions/National,Region 2,102,5-12 Years,50.1,46.7,53.5,1620
2017-18,2017,8,HHS Regions/National,Region 2,102,50-64 Years,44.2,39.5,48.8,4686
2017-18,2017,8,HHS Regions/National,Region 2,102,6 Months - 4 Years,31.4,24.7,38,2390
2017-18,2017,8,HHS Regions/National,Region 2,102,>=65 Years,60.4,56.5,64.2,2525
2017-18,2017,8,HHS Regions/National,Region 3,103,13-17 Years,48.3,41,55.5,5053
2017-18,2017,8,HHS Regions/National,Region 3,103,18-49 Years,33.7,30.3,37,714
2017-18,2017,8,HHS Regions/National,Region 3,103,5-12 Years,51.1,46.6,55.7,3320
2017-18,2017,8,HHS Regions/National,Region 3,103,50-64 Years,53.2,50.2,56.2,1349
2017-18,2017,8,HHS Regions/National,Region 3,103,6 Months - 4 Years,42.4,34.9,49.8,5213
2017-18,2017,8,HHS Regions/National,Region 3,103,>=65 Years,57.1,50.1,64.2,3557
2017-18,2017,8,HHS Regions/National,Region 4,104,13-17 Years,39.5,36.6,42.3,3169
2017-18,2017,8,HHS Regions/National,Region 4,104,18-49 Years,29.6,22.8,36.3,2709
2017-18,2017,8,HHS Regions/National,Region 4,104,5-12 Years,52.1,48.3,55.9,1681
2017-18,2017,8,HHS Regions/National,Region 4,104,50-64 Years,42.5,38.4,46.5,3178
2017-18,2017,8,HHS Regions/National,Region 4,104,6 Months - 4 Years,39.8,33.5,46.1,5167
2017-18,2017,8,HHS Regions/National,Region 4,104,>=65 Years,58,53.9,62.1,2988
2017-18,2017,8,HHS Regions/National,Region 5,105,13-17 Years,48.4,41.2,55.6,872
2017-18,2017,8,HHS Regions/National,Region 5,105,18-49 Years,24.9,21.5,28.4,880
2017-18,2017,8,HHS Regions/National,Region 5,105,5-12 Years,51.2,45.1,57.4,5424
2017-18,2017,8,HHS Regions/National,Region 5,105,50-64 Years,46.1,40.6,51.6,1551
2017-18,2017,8,HHS Regions/National,Region 5,105,6 Months - 4 Years,43.4,39.9,46.9,4295
2017-18,2017,8,HHS Regions/National,Region 5,105,>=65 Years,59.3,56.7,61.9,870
2017-18,2017,8,HHS Regions/National,Region 6,106,13-17 Years,49.4,46.6,52.1,5042
2017-18,2017,8,HHS Regions/National,Region 6,106,18-49 Years,36.1,31.9,40.4,1599
2017-18,2017,8,HHS Regions/National,Region 6,106,5-12 Years,53.1,49.2,56.9,1940
2017-18,2017,8,HHS Regions/National,Region 6,106,50-64 Years,41.3,34.6,48.1,4858
2017-18,2017,8,HHS Regions/National,Region 6,106,6 Months - 4 Years,33.6,29,38.2,2995
2017-18,2017,8,HHS Regions/National,Region 6,106,>=65 Years,59.7,52.5,67,1378
2017-18,2017,8,HHS Regions/National,Region 7,107,13-17 Years,54.4,47.6,61.3,4643
2017-18,2017,8,HHS Regions/National,Region 7,107,18-49 Years,33,28.1,37.8,5369
2017-18,2017,8,HHS Regions/National,Region 7,107,5-12 Years,48.6,45.7,51.4,3742
2017-18,2017,8,HHS Regions/National,Region 7,107,50-64 Years,43.8,38.4,49.2,1746
2017-18,2017,8,HHS Regions/National,Region 7,107,6 Months - 4 Years,42.5,39.5,45.5,3955
2017-18,2017,8,HHS Regions/National,Region 7,107,>=65 Years,67.2,63.1,71.4,2516
2017-18,2017,8,HHS Regions/National,Region 8,108,13-17 Years,46.2,41.9,50.4,1440
2017-18,2017,8,HHS Regions/National,Region 8,108,18-49 Years,27.3,21.8,32.8,2516
2017-18,2017,8,HHS Regions/National,Region 8,108,5-12 Years,45.2,41,49.3,3947
2017-18,2017,8,HHS Regions/National,Region 8,108,50-64 Years,39.9,35.6,44.3,1611
2017-18,2017,8,HHS Regions/National,Region 8,108,6 Months - 4 Years,37.2,32.9,41.6,2615
2017-18,2017,8,HHS Regions/National,Region 8,108,>=65 Years,72.3,67.1,77.6,3193
2017-18,2017,8,HHS Regions/National,Region 9,109,13-17 Years,44.9,41.3,48.4,817
2017-18,2017,8,HHS Regions/National,Region 9,109,18-49 Years,24.4,20.8,27.9,278
2017-18,2017,8,HHS Regions/National,Region 9,109,5-12 Years,51.3,47.9,54.6,2650
2017-18,2017,8,HHS Regions/National,Region 9,109,50-64 Years,46.7,40.3,53.2,3576
2017-18,2017,8,HHS Regions/National,Region 9,109,6 Months - 4 Years,39.1,31.8,46.3,2973
2017-18,2017,8,HHS Regions/National,Region 9,109,>=65 Years,58.6,54.1,63.1,5161
2017-18,2017,9,HHS Regions/National,National,0,13-17 Years,47.9,43.3,52.5,4659
2017-18,2017,9,HHS Regions/National,National,0,18-49 Years,34.3,31.1,37.5,5305
2017-18,2017,9,HHS Regions/National,National,0,5-12 Years,51.5,45.7,57.3,2401
2017-18,2017,9,HHS Regions/National,National,0,50-64 Years,41.6,39,44.3,2553
2017-18,2017,9,HHS Regions/National,National,0,6 Months - 4 Years,42.8,40.2,45.4,898
2017-18,2017,9,HHS Regions/National,National,0,>=65 Years,58,55.5,60.5,2149
2017-18,2017,9,HHS Regions/National,Region 1,101,13-17 Years,52.1,45.2,59,752
2017-18,2017,9,HHS Regions/National,Region 1,101,18-49 Years,33.5,29.6,37.4,3674
2017-18,2017,9,HHS Regions/National,Region 1,101,5-12 Years,48,43.6,52.3,1155
2017-18,2017,9,HHS Regions/National,Region 1,101,50-64 Years,48.7,44,53.4,2490
2017-18,2017,9,HHS Regions/National,Region 1,101,6 Months - 4 Years,32.2,27.1,37.3,804
2017-18,2017,9,HHS Regions/National,Region 1,101,>=65 Years,57.3,54.3,60.4,4881
2017-18,2017,9,HHS Regions/National,Region 10,110,13-17 Years,43,37.2,48.7,577
2017-18,2017,9,HHS Regions/National,Region 10,110,18-49 Years,28.4,24.5,32.3,995
2017-18,2017,9,HHS Regions/National,Region 10,110,5-12 Years,51.3,48.5,54.2,3549
2017-18,2017,9,HHS Regions/National,Region 10,110,50-64 Years,35.8,29.8,41.8,3786
2017-18,2017,9,HHS Regions/National,Region 10,110,6 Months - 4 Years,35.1,27.7,42.5,2766
2017-18,2017,9,HHS Regions/National,Region 10,110,>=65 Years,63.3,58.2,68.4,3289
2017-18,2017,9,HHS Regions/National,Region 2,102,13-17 Years,47.7,42.4,53,4555
2017-18,2017,9,HHS Regions/National,Region 2,102,18-49 Years,31.5,27,36,1495
2017-18,2017,9,HHS Regions/National,Region 2,102,5-12 Years,53,49.6,56.4,4619
2017-18,2017,9,HHS Regions/National,Region 2,102,50-64 Years,41.1,38.2,43.9,511
2017-18,2017,9,HHS Regions/National,Region 2,102,6 Months - 4 Years,37.1,32.4,41.7,682
2017-18,2017,9,HHS Regions/National,Region 2,102,>=65 Years,59.8,54,65.5,766
2017-18,2017,9,HHS Regions/National,Region 3,103,13-17 Years,45.8,38.4,53.1,1609
2017-18,2017,9,HHS Regions/National,Region 3,103,18-49 Years,30.4,27.2,33.7,3513
2017-18,2017,9,HHS Regions/National,Region 3,103,5-12 Years,57.4,53.9,60.9,1631
2017-18,2017,9,HHS Regions/National,Region 3,103,50-64 Years,46.8,39.5,54.1,2792
2017-18,2017,9,HHS Regions/National,Region 3,103,6 Months - 4 Years,33.6,28.8,38.4,2183
2017-18,2017,9,HHS Regions/National,Region 3,103,>=65 Years,66.4,60.7,72.1,944
2017-18,2017,9,HHS Regions/National,Region 4,104,13-17 Years,45.3,39.3,51.3,3289
2017-18,2017,9,HHS Regions/National,Region 4,104,18-49 Years,32.6,27.9,37.4,1617
2017-18,2017,9,HHS Regions/National,Region 4,104,5-12 Years,50.8,44.2,57.5,3073
2017-18,2017,9,HHS Regions/National,Region 4,104,50-64 Years,40,36.2,43.8,4363
2017-18,2017,9,HHS Regions/National,Region 4,104,6 Months - 4 Years,30.3,24.1,36.6,732
2017-18,2017,9,HHS Regions/National,Region 4,104,>=65 Years,66.4,63.8,69.1,1830
2017-18,2017,9,HHS Regions/National,Region 5,105,13-17 Years,46.3,39.9,52.6,5004
2017-18,2017,9,HHS Regions/National,Region 5,105,18-49 Years,30.7,24,37.3,4287
2017-18,2017,9,HHS Regions/National,Region 5,105,5-12 Years,52.1,48,56.1,2182
2017-18,2017,9,HHS Regions/National,Region 5,105,50-64 Years,47.4,42.9,52,616
2017-18,2017,9,HHS Regions/National,Region 5,105,6 Months - 4 Years,43.4,36.7,50.2,1107
2017-18,2017,9,HHS Regions/National,Region 5,105,>=65 Years,59.9,52.4,67.4,584
2017-18,2017,9,HHS Regions/National,Region 6,106,13-17 Years,46.2,39.6,52.8,3758
2017-18,2017,9,HHS Regions/National,Region 6,106,18-49 Years,28.6,25.1,32,4727
2017-18,2017,9,HHS Regions/National,Region 6,106,5-12 Years,52.4,46.3,58.5,4940
2017-18,2017,9,HHS Regions/National,Region 6,106,50-64 Years,44.8,41.4,48.2,454
2017-18,2017,9,HHS Regions/National,Region 6,106,6 Months - 4 Years,42.9,39.9,45.9,3152
2017-18,2017,9,HHS Regions/National,Region 6,106,>=65 Years,60.6,54.7,66.5,1638
2017-18,2017,9,HHS Regions/National,Region 7,107,13-17 Years,44,39.5,48.5,939
2017-18,2017,9,HHS Regions/National,Region 7,107,18-49 Years,32.7,27,38.5,3473
2017-18,2017,9,HHS Regions/National,Region 7,107,5-12 Years,54,50.4,57.5,1248
2017-18,2017,9,HHS Regions/National,Region 7,107,50-64 Years,46.6,40.1,53.2,2460
2017-18,2017,9,HHS Regions/National,Region 7,107,6 Months - 4 Years,35.9,28.8,42.9,800
2017-18,2017,9,HHS Regions/National,Region 7,107,>=65 Years,60,55.8,64.1,2542
2017-18,2017,9,HHS Regions/National,Region 8,108,13-17 Years,49.9,42.9,56.9,3790
2017-18,2017,9,HHS Regions/National,Region 8,108,18-49 Years,35.5,30.6,40.3,3739
2017-18,2017,9,HHS Regions/National,Region 8,108,5-12 Years,45.2,38,52.3,4973
2017-18,2017,9,HHS Regions/National,Region 8,108,50-64 Years,43.6,37.3,49.9,2949
2017-18,2017,9,HHS Regions/National,Region 8,108,6 Months - 4 Years,38.2,35.3,41.1,2481
2017-18,2017,9,HHS Regions/National,Region 8,108,>=65 Years,60.6,56.6,64.6,2568
2017-18,2017,9,HHS Regions/National,Region 9,109,13-17 Years,53.2,46.7,59.6,1740
2017-18,2017,9,HHS Regions/National,Region 9,109,18-49 Years,32.1,28.8,35.5,5006
2017-18,2017,9,HHS Regions/National,Region 9,109,5-12 Years,47.3,42.8,51.7,3147
2017-18,2017,9,HHS Regions/National,Region 9,109,50-64 Years,52.8,49.6,55.9,5436
2017-18,2017,9,HHS Regions/National,Region 9,109,6 Months - 4 Years,38.5,33.7,43.4,834
2017-18,2017,9,HHS Regions/National,Region 9,109,>=65 Years,65.7,62.2,69.2,1981
2017-18,2017,10,HHS Regions/National,National,0,13-17 Years,50.4,44.2,56.5,1219
2017-18,2017,10,HHS Regions/National,National,0,18-49 Years,24.8,21.4,28.1,1949
2017-18,2017,10,HHS Regions/National,National,0,5-12 Years,48.5,42.8,54.1,1511
2017-18,2017,10,HHS Regions/National,National,0,50-64 Years,39.5,36.7,42.3,4049
2017-18,2017,10,HHS Regions/National,National,0,6 Months - 4 Years,40.5,34.3,46.7,1261
2017-18,2017,10,HHS Regions/National,National,0,>=65 Years,56.9,53.8,60,3061
2017-18,2017,10,HHS Regions/National,Region 1,101,13-17 Years,48.5,43.8,53.2,2538
2017-18,2017,10,HHS Regions/National,Region 1,101,18-49 Years,28.9,22.8,35.1,5476
2017-18,2017,10,HHS Regions/National,Region 1,101,5-12 Years,57.3,54.5,60.1,3709
2017-18,2017,10,HHS Regions/National,Region 1,101,50-64 Years,39.9,35.3,44.4,4552
2017-18,2017,10,HHS Regions/National,Region 1,101,6 Months - 4 Years,39.9,34.9,44.9,2754
2017-18,2017,10,HHS Regions/National,Region 1,101,>=65 Years,60.8,54.5,67.1,3707
2017-18,2017,10,HHS Regions/National,Region 10,110,13-17 Years,42.2,35.5,48.9,371
2017-18,2017,10,HHS Regions/National,Region 10,110,18-49 Years,28.8,24.8,32.7,1281
