year,state,state_name,county_fips,county_name,tract_count,total_population,total_adult_population,measure_id,measure_key,measure,estimate,ci_lower,ci_upper
2023,AL,Alabama,01039,Covington,14,37570,29387,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.309517813999387,8.407979718923334,12.464865416680846
2023,AL,Alabama,01039,Covington,14,37570,29387,OBESITY,obesity,Obesity among adults,38.16645115186987,31.00975261169905,45.90379419471195
2023,AL,Alabama,01039,Covington,14,37570,29387,LPA,physical_inactivity,No leisure-time physical activity among adults,32.13294654098751,27.326259910844932,37.27044611562936
2023,AL,Alabama,01041,Crenshaw,6,13194,10360,CSMOKING,current_smoking,Current cigarette smoking among adults,18.106457528957527,15.411245173745174,20.902673745173747
2023,AL,Alabama,01041,Crenshaw,6,13194,10360,DIABETES,diabetes,Diagnosed diabetes among adults,16.799700772200772,14.639893822393821,19.055144787644785
2023,AL,Alabama,01041,Crenshaw,6,13194,10360,MHLTH,frequent_mental_distress,Frequent mental distress among adults,17.95150579150579,15.81841698841699,20.14838803088803
2023,AL,Alabama,01041,Crenshaw,6,13194,10360,BPHIGH,high_blood_pressure,High blood pressure among adults,47.22419884169884,42.6403861003861,51.68898648648648
2023,AL,Alabama,01041,Crenshaw,6,13194,10360,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.806216216216216,9.031428571428572,12.85338803088803
2023,AL,Alabama,01041,Crenshaw,6,13194,10360,OBESITY,obesity,Obesity among adults,40.41000965250965,32.12244208494209,48.897171814671815
2023,AL,Alabama,01041,Crenshaw,6,13194,10360,LPA,physical_inactivity,No leisure-time physical activity among adults,32.5963223938224,27.50256756756757,37.716882239382244
2023,AL,Alabama,01043,Cullman,22,87866,68240,CSMOKING,current_smoking,Current cigarette smoking among adults,16.882601113716294,14.076864009378665,19.853820339976554
2023,AL,Alabama,01043,Cullman,22,87866,68240,DIABETES,diabetes,Diagnosed diabetes among adults,13.543096424384526,11.644434349355215,15.561129835873388
2023,AL,Alabama,01043,Cullman,22,87866,68240,MHLTH,frequent_mental_distress,Frequent mental distress among adults,17.85009525205158,15.590559788980071,20.177677315357563
2023,AL,Alabama,01043,Cullman,22,87866,68240,BPHIGH,high_blood_pressure,High blood pressure among adults,42.42806711606096,38.00957502930832,46.801903575615476
2023,AL,Alabama,01043,Cullman,22,87866,68240,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.061811254396249,8.042196658851113,12.349825615474796
2023,AL,Alabama,01043,Cullman,22,87866,68240,OBESITY,obesity,Obesity among adults,36.53250732708089,29.054186694021105,44.342013481828836
2023,AL,Alabama,01043,Cullman,22,87866,68240,LPA,physical_inactivity,No leisure-time physical activity among adults,27.444043083235638,22.692180539273153,32.39381447831184
2023,AL,Alabama,01045,Dale,14,49326,38048,CSMOKING,current_smoking,Current cigarette smoking among adults,17.97525231286796,15.153437762825904,20.940322750210257
2023,AL,Alabama,01045,Dale,14,49326,38048,DIABETES,diabetes,Diagnosed diabetes among adults,15.851206370899918,13.839355550883093,17.97783326324642
2023,AL,Alabama,01045,Dale,14,49326,38048,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.833720563498737,16.55070700168209,21.239728763666946
2023,AL,Alabama,01045,Dale,14,49326,38048,BPHIGH,high_blood_pressure,High blood pressure among adults,44.02441126997477,39.739728763666946,48.30171625315392
2023,AL,Alabama,01045,Dale,14,49326,38048,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,11.263188603868796,9.246512300252313,13.52131255256518
2023,AL,Alabama,01045,Dale,14,49326,38048,OBESITY,obesity,Obesity among adults,41.37133095037847,33.86516768292683,49.15020237594618
2023,AL,Alabama,01045,Dale,14,49326,38048,LPA,physical_inactivity,No leisure-time physical activity among adults,31.759235702270814,26.8539923254836,36.911096509671985
2023,AL,Alabama,01047,Dallas,17,38462,29613,CSMOKING,current_smoking,Current cigarette smoking among adults,20.279758889676835,17.08385506365447,23.641282544828286
2023,AL,Alabama,01047,Dallas,17,38462,29613,DIABETES,diabetes,Diagnosed diabetes among adults,22.319518454732723,19.70947894505791,25.151264647283284
2023,AL,Alabama,01047,Dallas,17,38462,29613,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.79646776753453,16.53196569074393,21.251099179414442
2023,AL,Alabama,01047,Dallas,17,38462,29613,BPHIGH,high_blood_pressure,High blood pressure among adults,54.8978624252862,50.5773950629791,59.35572890284673
2023,AL,Alabama,01047,Dallas,17,38462,29613,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,12.143636240840173,9.69520480869888,14.95672171005977
2023,AL,Alabama,01047,Dallas,17,38462,29613,OBESITY,obesity,Obesity among adults,46.663536284739806,38.9848309863911,54.75066018302772
2023,AL,Alabama,01047,Dallas,17,38462,29613,LPA,physical_inactivity,No leisure-time physical activity among adults,37.99125721811367,32.498368959578556,43.73441056292844
2023,AL,Alabama,01049,DeKalb,21,71608,53920,CSMOKING,current_smoking,Current cigarette smoking among adults,19.912323813056375,17.089551186943623,23.04591060830861
2023,AL,Alabama,01049,DeKalb,21,71608,53920,DIABETES,diabetes,Diagnosed diabetes among adults,15.66091802670623,13.644059718100891,17.89102002967359
2023,AL,Alabama,01049,DeKalb,21,71608,53920,MHLTH,frequent_mental_distress,Frequent mental distress among adults,19.166457715133532,16.934039317507416,21.598082344213648
2023,AL,Alabama,01049,DeKalb,21,71608,53920,BPHIGH,high_blood_pressure,High blood pressure among adults,44.54614799703264,40.216761869436205,49.024375
2023,AL,Alabama,01049,DeKalb,21,71608,53920,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,14.352770771513354,12.01768175074184,16.98257603857567
2023,AL,Alabama,01049,DeKalb,21,71608,53920,OBESITY,obesity,Obesity among adults,38.69315652818992,31.040228115727004,46.8735237388724
2023,AL,Alabama,01049,DeKalb,21,71608,53920,LPA,physical_inactivity,No leisure-time physical activity among adults,33.723039688427306,28.69114428783383,39.14815281899109
2023,AL,Alabama,01051,Elmore,20,87977,69005,CSMOKING,current_smoking,Current cigarette smoking among adults,15.629555829287733,13.18404028693573,18.27085718426201
2023,AL,Alabama,01051,Elmore,20,87977,69005,DIABETES,diabetes,Diagnosed diabetes among adults,13.349539888413885,11.598681254981521,15.275369900731834
2023,AL,Alabama,01051,Elmore,20,87977,69005,MHLTH,frequent_mental_distress,Frequent mental distress among adults,17.504257662488225,15.423376566915442,19.74716179986957
2023,AL,Alabama,01051,Elmore,20,87977,69005,BPHIGH,high_blood_pressure,High blood pressure among adults,42.16613723643215,38.04529092094776,46.404419969567414
2023,AL,Alabama,01051,Elmore,20,87977,69005,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.295293094703283,7.58398376929208,11.192333888848635
2023,AL,Alabama,01051,Elmore,20,87977,69005,OBESITY,obesity,Obesity among adults,39.07735091660025,32.1738091442649,46.2863328744294
2023,AL,Alabama,01051,Elmore,20,87977,69005,LPA,physical_inactivity,No leisure-time physical activity among adults,26.39485254691689,22.116343743207015,31.02772117962467
2023,AL,Alabama,01053,Escambia,10,36757,28575,CSMOKING,current_smoking,Current cigarette smoking among adults,21.683034120734906,18.692671916010504,24.90983727034121
2023,AL,Alabama,01053,Escambia,10,36757,28575,DIABETES,diabetes,Diagnosed diabetes among adults,18.87375678040245,16.61953455818023,21.417382327209097
2023,AL,Alabama,01053,Escambia,10,36757,28575,MHLTH,frequent_mental_distress,Frequent mental distress among adults,19.550400699912508,17.303660542432194,22.012507436570434
2023,AL,Alabama,01053,Escambia,10,36757,28575,BPHIGH,high_blood_pressure,High blood pressure among adults,49.08497987751531,44.583282589676294,53.64104636920385
2023,AL,Alabama,01053,Escambia,10,36757,28575,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,12.889021872265966,10.648969378827646,15.483051618547682
2023,AL,Alabama,01053,Escambia,10,36757,28575,OBESITY,obesity,Obesity among adults,43.897410323709536,35.75915660542432,52.3276990376203
2023,AL,Alabama,01053,Escambia,10,36757,28575,LPA,physical_inactivity,No leisure-time physical activity among adults,35.759587051618546,30.602169728783903,41.28700262467192
2023,AL,Alabama,01055,Etowah,33,103436,81121,CSMOKING,current_smoking,Current cigarette smoking among adults,18.14407736591018,15.303618052045714,21.239741867087435
2023,AL,Alabama,01055,Etowah,33,103436,81121,DIABETES,diabetes,Diagnosed diabetes among adults,16.532573562949175,14.41208195165247,18.84806030497652
2023,AL,Alabama,01055,Etowah,33,103436,81121,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.269190468559305,16.074072065186574,20.645497466747205
2023,AL,Alabama,01055,Etowah,33,103436,81121,BPHIGH,high_blood_pressure,High blood pressure among adults,46.312662565796764,42.05816866162893,50.70574450512198
2023,AL,Alabama,01055,Etowah,33,103436,81121,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.854468016913007,8.795703948422728,13.2376758176058
2023,AL,Alabama,01055,Etowah,33,103436,81121,OBESITY,obesity,Obesity among adults,43.60284636530614,36.42148272333922,51.132312224947924
2023,AL,Alabama,01055,Etowah,33,103436,81121,LPA,physical_inactivity,No leisure-time physical activity among adults,33.40479284032495,28.41491105878872,38.71511692410103
2023,AL,Alabama,01057,Fayette,5,16321,12791,CSMOKING,current_smoking,Current cigarette smoking among adults,18.909483230396372,16.105840043780784,21.849636463138143
2023,AL,Alabama,01057,Fayette,5,16321,12791,DIABETES,diabetes,Diagnosed diabetes among adults,16.783042764443753,14.626159018059575,19.13224141974826
2023,AL,Alabama,01057,Fayette,5,16321,12791,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.213353138925807,16.048244859666955,20.505097334063013
2023,AL,Alabama,01057,Fayette,5,16321,12791,BPHIGH,high_blood_pressure,High blood pressure among adults,47.99837385661793,43.459455867406774,52.45145805644594
2023,AL,Alabama,01057,Fayette,5,16321,12791,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.778367602220312,8.890696583535298,12.960237667109686
2023,AL,Alabama,01057,Fayette,5,16321,12791,OBESITY,obesity,Obesity among adults,40.59002423579079,32.23795637557658,49.01273551716049
2023,AL,Alabama,01057,Fayette,5,16321,12791,LPA,physical_inactivity,No leisure-time physical activity among adults,32.71620670784145,27.591494019232275,38.03249941365022
2023,AL,Alabama,01059,Franklin,11,32113,23931,CSMOKING,current_smoking,Current cigarette smoking among adults,19.565559316367892,16.616748150933933,22.613438636078726
2023,AL,Alabama,01059,Franklin,11,32113,23931,DIABETES,diabetes,Diagnosed diabetes among adults,16.060323429860848,13.99473486273035,18.248581338013455
2023,AL,Alabama,01059,Franklin,11,32113,23931,MHLTH,frequent_mental_distress,Frequent mental distress among adults,19.004145250929753,16.81808532865321,21.321035476996364
2023,AL,Alabama,01059,Franklin,11,32113,23931,BPHIGH,high_blood_pressure,High blood pressure among adults,43.92047971250679,39.65359575446074,48.29458443023693
2023,AL,Alabama,01059,Franklin,11,32113,23931,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,15.820580000835736,13.041711587480673,18.806426810413274
2023,AL,Alabama,01059,Franklin,11,32113,23931,OBESITY,obesity,Obesity among adults,42.23306589778948,33.95603192511805,50.73882829802348
2023,AL,Alabama,01059,Franklin,11,32113,23931,LPA,physical_inactivity,No leisure-time physical activity among adults,33.80295850570389,28.67160168818687,39.16492415695123
2023,AL,Alabama,01061,Geneva,6,26659,20820,CSMOKING,current_smoking,Current cigarette smoking among adults,19.592267050912586,16.852190201729105,22.55763688760807
2023,AL,Alabama,01061,Geneva,6,26659,20820,DIABETES,diabetes,Diagnosed diabetes among adults,16.525773294908742,14.386229586935642,18.806176753121996
2023,AL,Alabama,01061,Geneva,6,26659,20820,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.343434197886644,16.240658021133527,20.606594620557157
2023,AL,Alabama,01061,Geneva,6,26659,20820,BPHIGH,high_blood_pressure,High blood pressure among adults,45.70439000960615,41.23018251681076,50.166825168107586
2023,AL,Alabama,01061,Geneva,6,26659,20820,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,11.56792507204611,9.557608069164266,13.747862632084534
2023,AL,Alabama,01061,Geneva,6,26659,20820,OBESITY,obesity,Obesity among adults,42.3009125840538,34.11320365033621,50.942401536983674
2023,AL,Alabama,01061,Geneva,6,26659,20820,LPA,physical_inactivity,No leisure-time physical activity among adults,31.9192939481268,26.963280499519694,37.124779058597504
2023,AL,Alabama,01063,Greene,4,7730,6070,CSMOKING,current_smoking,Current cigarette smoking among adults,23.278303130148267,19.78827018121911,26.694184514003297
2023,AL,Alabama,01063,Greene,4,7730,6070,DIABETES,diabetes,Diagnosed diabetes among adults,26.73998352553542,23.755864909390446,29.78629324546952
2023,AL,Alabama,01063,Greene,4,7730,6070,MHLTH,frequent_mental_distress,Frequent mental distress among adults,19.41673805601318,17.01708401976936,21.876754530477758
2023,AL,Alabama,01063,Greene,4,7730,6070,BPHIGH,high_blood_pressure,High blood pressure among adults,59.0752388797364,54.506523887973636,63.33044481054365
2023,AL,Alabama,01063,Greene,4,7730,6070,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,14.368863261943988,11.746688632619438,17.35497528830313
2023,AL,Alabama,01063,Greene,4,7730,6070,OBESITY,obesity,Obesity among adults,53.359670510708405,44.11948929159802,61.952998352553536
2023,AL,Alabama,01063,Greene,4,7730,6070,LPA,physical_inactivity,No leisure-time physical activity among adults,44.17263591433279,37.989242174629325,50.0104118616145
2023,AL,Alabama,01065,Hale,7,14785,11483,CSMOKING,current_smoking,Current cigarette smoking among adults,19.678428981973347,16.78505616999042,22.752660454585037
2023,AL,Alabama,01065,Hale,7,14785,11483,DIABETES,diabetes,Diagnosed diabetes among adults,20.112792824174864,17.67265522946965,22.696934598972394
2023,AL,Alabama,01065,Hale,7,14785,11483,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.600505094487502,16.390098406339806,20.982600365758078
2023,AL,Alabama,01065,Hale,7,14785,11483,BPHIGH,high_blood_pressure,High blood pressure among adults,51.44859357310807,46.858625794652966,55.92407036488722
2023,AL,Alabama,01065,Hale,7,14785,11483,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,12.238953235217277,10.048541321954193,14.705094487503267
2023,AL,Alabama,01065,Hale,7,14785,11483,OBESITY,obesity,Obesity among adults,47.89834538012714,39.0662370460681,56.680963162936514
2023,AL,Alabama,01065,Hale,7,14785,11483,LPA,physical_inactivity,No leisure-time physical activity among adults,36.310955325263436,30.99811024993469,41.78970652268571
2023,AL,Alabama,01067,Henry,6,17146,13641,CSMOKING,current_smoking,Current cigarette smoking among adults,16.782332673557658,14.066439410600395,19.750568140165676
2023,AL,Alabama,01067,Henry,6,17146,13641,DIABETES,diabetes,Diagnosed diabetes among adults,17.377252400850377,15.14258485448281,19.805410160545414
2023,AL,Alabama,01067,Henry,6,17146,13641,MHLTH,frequent_mental_distress,Frequent mental distress among adults,16.91099626127117,14.827453998973684,19.11575397698116
2023,AL,Alabama,01067,Henry,6,17146,13641,BPHIGH,high_blood_pressure,High blood pressure among adults,48.6268528700242,44.092727805879335,53.13437431273367
2023,AL,Alabama,01067,Henry,6,17146,13641,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.167612345135987,8.23067956894656,12.43679349021333
2023,AL,Alabama,01067,Henry,6,17146,13641,OBESITY,obesity,Obesity among adults,41.47940766805952,33.25207829338025,50.111289494905066
2023,AL,Alabama,01067,Henry,6,17146,13641,LPA,physical_inactivity,No leisure-time physical activity among adults,31.57988417271461,26.5308408474452,36.9575397698116
2023,AL,Alabama,01069,Houston,26,107202,82646,CSMOKING,current_smoking,Current cigarette smoking among adults,16.55060015003751,13.909765747888585,19.391798756140652
2023,AL,Alabama,01069,Houston,26,107202,82646,DIABETES,diabetes,Diagnosed diabetes among adults,16.032115286886242,13.96222926699417,18.220932652517966
2023,AL,Alabama,01069,Houston,26,107202,82646,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.39968056530262,16.14298332647678,20.773038017568908
2023,AL,Alabama,01069,Houston,26,107202,82646,BPHIGH,high_blood_pressure,High blood pressure among adults,44.589649831812785,40.42706120078407,48.75540982019699
2023,AL,Alabama,01069,Houston,26,107202,82646,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.519431067444282,8.546389419935633,12.808443239842218
2023,AL,Alabama,01069,Houston,26,107202,82646,OBESITY,obesity,Obesity among adults,40.569749292161745,34.09511410110593,47.297440892481184
2023,AL,Alabama,01069,Houston,26,107202,82646,LPA,physical_inactivity,No leisure-time physical activity among adults,29.38914769014835,24.88328170752365,34.177666190741235
2023,AL,Alabama,01071,Jackson,16,52579,41768,CSMOKING,current_smoking,Current cigarette smoking among adults,19.273343229266423,16.34135462555066,22.45932771499713
2023,AL,Alabama,01071,Jackson,16,52579,41768,DIABETES,diabetes,Diagnosed diabetes among adults,16.24204654280789,14.115794388048267,18.539159164910934
2023,AL,Alabama,01071,Jackson,16,52579,41768,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.690983528059757,16.485306933537636,21.07059231947903
2023,AL,Alabama,01071,Jackson,16,52579,41768,BPHIGH,high_blood_pressure,High blood pressure among adults,46.14914288450488,41.73391112813637,50.622292185405094
2023,AL,Alabama,01071,Jackson,16,52579,41768,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,11.128289599693547,9.050720647385559,13.52256751580157
2023,AL,Alabama,01071,Jackson,16,52579,41768,OBESITY,obesity,Obesity among adults,39.364764891783175,31.520623443784718,47.64042329055737
2023,AL,Alabama,01071,Jackson,16,52579,41768,LPA,physical_inactivity,No leisure-time physical activity among adults,32.632498563493584,27.539072974525947,38.09953552959203
2023,AL,Alabama,01073,Jefferson,189,674721,527087,CSMOKING,current_smoking,Current cigarette smoking among adults,14.187799926767317,11.8167790137112,16.783709330717706
2023,AL,Alabama,01073,Jefferson,189,674721,527087,DIABETES,diabetes,Diagnosed diabetes among adults,15.40240169080246,13.612410664653073,17.3210181620871
2023,AL,Alabama,01073,Jefferson,189,674721,527087,MHLTH,frequent_mental_distress,Frequent mental distress among adults,16.975791662476976,14.92865750815331,19.159592059754846
2023,AL,Alabama,01073,Jefferson,189,674721,527087,BPHIGH,high_blood_pressure,High blood pressure among adults,42.33350300804231,39.105108454581504,45.64289861066581
2023,AL,Alabama,01073,Jefferson,189,674721,527087,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.44184868911583,7.587250871298288,11.6513446546775
2023,AL,Alabama,01073,Jefferson,189,674721,527087,OBESITY,obesity,Obesity among adults,37.348163206453606,32.98696458079976,41.93956329789958
2023,AL,Alabama,01073,Jefferson,189,674721,527087,LPA,physical_inactivity,No leisure-time physical activity among adults,28.428524892475043,24.631191435190004,32.474920079607344
2023,AL,Alabama,01075,Lamar,4,13972,11019,CSMOKING,current_smoking,Current cigarette smoking among adults,19.220346673926855,16.58661403031128,22.13932298756693
2023,AL,Alabama,01075,Lamar,4,13972,11019,DIABETES,diabetes,Diagnosed diabetes among adults,16.77215718304746,14.685180143388692,19.099128777566023
2023,AL,Alabama,01075,Lamar,4,13972,11019,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.439377438969053,16.29275796351756,20.719729558036118
2023,AL,Alabama,01075,Lamar,4,13972,11019,BPHIGH,high_blood_pressure,High blood pressure among adults,47.927325528632366,43.41096288229422,52.49793992195299
2023,AL,Alabama,01075,Lamar,4,13972,11019,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.660903893275252,8.851166167528813,12.732389509029856
2023,AL,Alabama,01075,Lamar,4,13972,11019,OBESITY,obesity,Obesity among adults,41.0928759415555,32.66467011525546,49.979489971866776
2023,AL,Alabama,01075,Lamar,4,13972,11019,LPA,physical_inactivity,No leisure-time physical activity among adults,32.41657137671295,27.534848897359108,37.67814683728106
2023,AL,Alabama,01077,Lauderdale,26,93564,74908,CSMOKING,current_smoking,Current cigarette smoking among adults,14.944928445559887,12.304089015859452,17.775893095530517
2023,AL,Alabama,01077,Lauderdale,26,93564,74908,DIABETES,diabetes,Diagnosed diabetes among adults,13.34880386607572,11.441273295242166,15.356856410530249
2023,AL,Alabama,01077,Lauderdale,26,93564,74908,MHLTH,frequent_mental_distress,Frequent mental distress among adults,17.63824558124633,15.337627489720724,20.05467106317082
2023,AL,Alabama,01077,Lauderdale,26,93564,74908,BPHIGH,high_blood_pressure,High blood pressure among adults,40.299068190313456,36.00351097346078,44.66311608906927
2023,AL,Alabama,01077,Lauderdale,26,93564,74908,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.1856650825012,7.26689005179687,11.401504512201637
2023,AL,Alabama,01077,Lauderdale,26,93564,74908,OBESITY,obesity,Obesity among adults,36.17775004004912,28.64793213007956,44.25680301169436
2023,AL,Alabama,01077,Lauderdale,26,93564,74908,LPA,physical_inactivity,No leisure-time physical activity among adults,27.34382842954024,22.558383617237148,32.44036151011908
2023,AL,Alabama,01079,Lawrence,11,33073,25878,CSMOKING,current_smoking,Current cigarette smoking among adults,18.682456140350876,15.878734832676406,21.754683514954785
2023,AL,Alabama,01079,Lawrence,11,33073,25878,DIABETES,diabetes,Diagnosed diabetes among adults,15.575253110750445,13.53173738310534,17.82189118169874
2023,AL,Alabama,01079,Lawrence,11,33073,25878,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.32111446015921,16.15144524306361,20.699489914212847
2023,AL,Alabama,01079,Lawrence,11,33073,25878,BPHIGH,high_blood_pressure,High blood pressure among adults,44.64031223433032,40.07919468274209,49.31454517350645
2023,AL,Alabama,01079,Lawrence,11,33073,25878,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,10.3594559084937,8.441792255970324,12.543913749130537
2023,AL,Alabama,01079,Lawrence,11,33073,25878,OBESITY,obesity,Obesity among adults,39.69841950691707,31.365638766519822,48.50190895741556
2023,AL,Alabama,01079,Lawrence,11,33073,25878,LPA,physical_inactivity,No leisure-time physical activity among adults,31.052446093206584,26.026412396630338,36.43445397635057
2023,AL,Alabama,01081,Lee,48,174241,136444,CSMOKING,current_smoking,Current cigarette smoking among adults,13.133422503004894,10.671806748556182,15.849632083492127
2023,AL,Alabama,01081,Lee,48,174241,136444,DIABETES,diabetes,Diagnosed diabetes among adults,11.59106373310662,10.034968924980214,13.283577145202427
2023,AL,Alabama,01081,Lee,48,174241,136444,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.63709653777374,16.145818064553954,21.243488170971236
2023,AL,Alabama,01081,Lee,48,174241,136444,BPHIGH,high_blood_pressure,High blood pressure among adults,36.12960115505262,32.324039899152766,40.05375978423383
2023,AL,Alabama,01081,Lee,48,174241,136444,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.35628902700009,7.430449854885523,11.742320659024946
2023,AL,Alabama,01081,Lee,48,174241,136444,OBESITY,obesity,Obesity among adults,38.44891603881447,32.16410542053882,45.081240655507024
2023,AL,Alabama,01081,Lee,48,174241,136444,LPA,physical_inactivity,No leisure-time physical activity among adults,25.548807569405756,21.193946967253964,30.336217788983024
2023,AL,Alabama,01083,Limestone,23,103570,79718,CSMOKING,current_smoking,Current cigarette smoking among adults,14.425015680272963,11.96943977520761,17.023278306028754
2023,AL,Alabama,01083,Limestone,23,103570,79718,DIABETES,diabetes,Diagnosed diabetes among adults,12.530215258787226,10.76164981559999,14.294915828294743
2023,AL,Alabama,01083,Limestone,23,103570,79718,MHLTH,frequent_mental_distress,Frequent mental distress among adults,16.487463308161267,14.413257984394994,18.57393060538398
2023,AL,Alabama,01083,Limestone,23,103570,79718,BPHIGH,high_blood_pressure,High blood pressure among adults,40.58465842093379,36.136126094483046,44.60359391856293
2023,AL,Alabama,01083,Limestone,23,103570,79718,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,9.28741313128779,7.523872901979478,11.263210316365186
2023,AL,Alabama,01083,Limestone,23,103570,79718,OBESITY,obesity,Obesity among adults,39.26978097794727,31.231335457487646,46.535409819614145
2023,AL,Alabama,01083,Limestone,23,103570,79718,LPA,physical_inactivity,No leisure-time physical activity among adults,25.390756165483328,20.923920570009283,29.839382573571832
2023,AL,Alabama,01085,Lowndes,4,10311,8283,CSMOKING,current_smoking,Current cigarette smoking among adults,22.333538572980803,19.43854883496318,25.490812507545574
2023,AL,Alabama,01085,Lowndes,4,10311,8283,DIABETES,diabetes,Diagnosed diabetes among adults,24.52461668477605,21.73318845828806,27.378618857901724
2023,AL,Alabama,01085,Lowndes,4,10311,8283,MHLTH,frequent_mental_distress,Frequent mental distress among adults,19.273777616805503,17.064855728600747,21.538524689122298
2023,AL,Alabama,01085,Lowndes,4,10311,8283,BPHIGH,high_blood_pressure,High blood pressure among adults,57.013038754074614,52.46104068574188,61.32514789327538
2023,AL,Alabama,01085,Lowndes,4,10311,8283,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,13.544271399251478,11.390824580466015,15.845720149704213
2023,AL,Alabama,01085,Lowndes,4,10311,8283,OBESITY,obesity,Obesity among adults,51.63264517686828,42.426186164433176,60.670071230230604
2023,AL,Alabama,01085,Lowndes,4,10311,8283,LPA,physical_inactivity,No leisure-time physical activity among adults,41.418664734999396,35.91402873355065,47.058903778824096
2023,AL,Alabama,01087,Macon,12,19532,16226,CSMOKING,current_smoking,Current cigarette smoking among adults,16.45146678170837,13.617921853814865,19.346524097128068
2023,AL,Alabama,01087,Macon,12,19532,16226,DIABETES,diabetes,Diagnosed diabetes among adults,19.95451127819549,17.405466535190435,22.42623567114508
2023,AL,Alabama,01087,Macon,12,19532,16226,MHLTH,frequent_mental_distress,Frequent mental distress among adults,19.29743621348453,16.710797485517073,21.741698508566493
2023,AL,Alabama,01087,Macon,12,19532,16226,BPHIGH,high_blood_pressure,High blood pressure among adults,50.627437446074204,45.98110440034512,54.94123628743991
2023,AL,Alabama,01087,Macon,12,19532,16226,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,11.285239738690994,8.923499322075681,14.002132380130654
2023,AL,Alabama,01087,Macon,12,19532,16226,OBESITY,obesity,Obesity among adults,47.40064710957722,38.243368667570564,56.34415136201159
2023,AL,Alabama,01087,Macon,12,19532,16226,LPA,physical_inactivity,No leisure-time physical activity among adults,35.558868482682115,29.730636016270186,41.396819918649086
2023,AL,Alabama,01089,Madison,95,388153,304143,CSMOKING,current_smoking,Current cigarette smoking among adults,12.194016301542364,9.941279266660747,14.719048605425739
2023,AL,Alabama,01089,Madison,95,388153,304143,DIABETES,diabetes,Diagnosed diabetes among adults,12.222460487336546,10.58113617607507,14.02535879504049
2023,AL,Alabama,01089,Madison,95,388153,304143,MHLTH,frequent_mental_distress,Frequent mental distress among adults,15.87568314904503,13.832788852612095,18.07828357055728
2023,AL,Alabama,01089,Madison,95,388153,304143,BPHIGH,high_blood_pressure,High blood pressure among adults,38.488811184212686,34.74501599576515,42.3099627477864
2023,AL,Alabama,01089,Madison,95,388153,304143,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,8.359294476611332,6.676307197601131,10.400901549600025
2023,AL,Alabama,01089,Madison,95,388153,304143,OBESITY,obesity,Obesity among adults,39.93993088777318,34.24533591106817,45.837552072544824
2023,AL,Alabama,01089,Madison,95,388153,304143,LPA,physical_inactivity,No leisure-time physical activity among adults,23.22287641010972,19.391616114788114,27.480252052488474
2023,AL,Alabama,01091,Marengo,8,19323,15053,CSMOKING,current_smoking,Current cigarette smoking among adults,18.362645319869795,15.587537367966517,21.328133926792002
