year,state,state_name,county_fips,county_name,population_2020,pollutant,statistic,unit,metric_key,value,status,naaqs_standard,value_as_fraction_of_standard,exceeds_standard
2025,IN,Indiana,18063,Hendricks County,174788,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18063,Hendricks County,174788,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,IN,Indiana,18063,Hendricks County,174788,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,IN,Indiana,18063,Hendricks County,174788,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18063,Hendricks County,174788,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18065,Henry County,48914,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18065,Henry County,48914,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18065,Henry County,48914,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18065,Henry County,48914,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18065,Henry County,48914,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,IN,Indiana,18065,Henry County,48914,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18065,Henry County,48914,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,19.4,reported,35,0.5542857142857143,FALSE
2025,IN,Indiana,18065,Henry County,48914,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,7.5,reported,9,0.8333333333333334,FALSE
2025,IN,Indiana,18065,Henry County,48914,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18065,Henry County,48914,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18067,Howard County,83658,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18067,Howard County,83658,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18067,Howard County,83658,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18067,Howard County,83658,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18067,Howard County,83658,Ozone,8-hour,ppb,ozone_8hr_ppb,70,reported,70,1,FALSE
2025,IN,Indiana,18067,Howard County,83658,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18067,Howard County,83658,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,15.9,reported,35,0.4542857142857143,FALSE
2025,IN,Indiana,18067,Howard County,83658,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,6.7,reported,9,0.7444444444444445,FALSE
2025,IN,Indiana,18067,Howard County,83658,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18067,Howard County,83658,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18083,Knox County,36282,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18083,Knox County,36282,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18083,Knox County,36282,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18083,Knox County,36282,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18083,Knox County,36282,Ozone,8-hour,ppb,ozone_8hr_ppb,63,reported,70,0.9,FALSE
2025,IN,Indiana,18083,Knox County,36282,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18083,Knox County,36282,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,IN,Indiana,18083,Knox County,36282,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,IN,Indiana,18083,Knox County,36282,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18083,Knox County,36282,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18091,LaPorte County,112417,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18091,LaPorte County,112417,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18091,LaPorte County,112417,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18091,LaPorte County,112417,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18091,LaPorte County,112417,Ozone,8-hour,ppb,ozone_8hr_ppb,75,reported,70,1.0714285714285714,TRUE
2025,IN,Indiana,18091,LaPorte County,112417,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18091,LaPorte County,112417,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,28.9,reported,35,0.8257142857142856,FALSE
2025,IN,Indiana,18091,LaPorte County,112417,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,8.5,reported,9,0.9444444444444444,FALSE
2025,IN,Indiana,18091,LaPorte County,112417,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18091,LaPorte County,112417,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18089,Lake County,498700,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18089,Lake County,498700,Lead,3-month,ug/m3,lead_3mo_ug_m3,0.03,reported,0.15,0.2,FALSE
2025,IN,Indiana,18089,Lake County,498700,NO2,1-hour,ppb,no2_1hr_ppb,41.7,reported,100,0.41700000000000004,FALSE
2025,IN,Indiana,18089,Lake County,498700,NO2,annual mean,ppb,no2_annual_mean_ppb,7.6,reported,53,0.14339622641509434,FALSE
2025,IN,Indiana,18089,Lake County,498700,Ozone,8-hour,ppb,ozone_8hr_ppb,76,reported,70,1.0857142857142856,TRUE
2025,IN,Indiana,18089,Lake County,498700,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,146,reported,150,0.9733333333333334,FALSE
2025,IN,Indiana,18089,Lake County,498700,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,33.7,reported,35,0.962857142857143,FALSE
2025,IN,Indiana,18089,Lake County,498700,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,10.7,reported,9,1.1888888888888889,TRUE
2025,IN,Indiana,18089,Lake County,498700,SO2,1-hour,ppb,so2_1hr_ppb,28.7,reported,75,0.38266666666666665,FALSE
2025,IN,Indiana,18089,Lake County,498700,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.9,reported,10,0.09,FALSE
2025,IN,Indiana,18095,Madison County,130129,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18095,Madison County,130129,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18095,Madison County,130129,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18095,Madison County,130129,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18095,Madison County,130129,Ozone,8-hour,ppb,ozone_8hr_ppb,69,reported,70,0.9857142857142858,FALSE
2025,IN,Indiana,18095,Madison County,130129,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18095,Madison County,130129,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,20.1,reported,35,0.5742857142857143,FALSE
2025,IN,Indiana,18095,Madison County,130129,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,7.6,reported,9,0.8444444444444444,FALSE
2025,IN,Indiana,18095,Madison County,130129,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18095,Madison County,130129,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18097,Marion County,977203,CO,8-hour,ppm,co_8hr_ppm,1.4,reported,9,0.15555555555555556,FALSE
2025,IN,Indiana,18097,Marion County,977203,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18097,Marion County,977203,NO2,1-hour,ppb,no2_1hr_ppb,36,reported,100,0.36,FALSE
2025,IN,Indiana,18097,Marion County,977203,NO2,annual mean,ppb,no2_annual_mean_ppb,10.8,reported,53,0.2037735849056604,FALSE
2025,IN,Indiana,18097,Marion County,977203,Ozone,8-hour,ppb,ozone_8hr_ppb,68,reported,70,0.9714285714285714,FALSE
2025,IN,Indiana,18097,Marion County,977203,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,77,reported,150,0.5133333333333333,FALSE
2025,IN,Indiana,18097,Marion County,977203,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,27.7,reported,35,0.7914285714285714,FALSE
2025,IN,Indiana,18097,Marion County,977203,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,10.5,reported,9,1.1666666666666667,TRUE
2025,IN,Indiana,18097,Marion County,977203,SO2,1-hour,ppb,so2_1hr_ppb,2.8,reported,75,0.03733333333333333,FALSE
2025,IN,Indiana,18097,Marion County,977203,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.1,reported,10,0.01,FALSE
2025,IN,Indiana,18105,Monroe County,139718,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18105,Monroe County,139718,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18105,Monroe County,139718,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18105,Monroe County,139718,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18105,Monroe County,139718,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,IN,Indiana,18105,Monroe County,139718,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18105,Monroe County,139718,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,18.3,reported,35,0.5228571428571429,FALSE
2025,IN,Indiana,18105,Monroe County,139718,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,7.2,reported,9,0.8,FALSE
2025,IN,Indiana,18105,Monroe County,139718,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18105,Monroe County,139718,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18123,Perry County,19170,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18123,Perry County,19170,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18123,Perry County,19170,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18123,Perry County,19170,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18123,Perry County,19170,Ozone,8-hour,ppb,ozone_8hr_ppb,63,reported,70,0.9,FALSE
2025,IN,Indiana,18123,Perry County,19170,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18123,Perry County,19170,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,IN,Indiana,18123,Perry County,19170,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,IN,Indiana,18123,Perry County,19170,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18123,Perry County,19170,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18127,Porter County,173215,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18127,Porter County,173215,Lead,3-month,ug/m3,lead_3mo_ug_m3,0.01,reported,0.15,0.06666666666666667,FALSE
2025,IN,Indiana,18127,Porter County,173215,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18127,Porter County,173215,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18127,Porter County,173215,Ozone,8-hour,ppb,ozone_8hr_ppb,74,reported,70,1.0571428571428572,TRUE
2025,IN,Indiana,18127,Porter County,173215,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,84,reported,150,0.56,FALSE
2025,IN,Indiana,18127,Porter County,173215,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,28.5,reported,35,0.8142857142857143,FALSE
2025,IN,Indiana,18127,Porter County,173215,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,8.8,reported,9,0.9777777777777779,FALSE
2025,IN,Indiana,18127,Porter County,173215,SO2,1-hour,ppb,so2_1hr_ppb,63,reported,75,0.84,FALSE
2025,IN,Indiana,18127,Porter County,173215,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.9,reported,10,0.09,FALSE
2025,IN,Indiana,18129,Posey County,25222,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18129,Posey County,25222,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18129,Posey County,25222,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18129,Posey County,25222,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18129,Posey County,25222,Ozone,8-hour,ppb,ozone_8hr_ppb,65,reported,70,0.9285714285714286,FALSE
2025,IN,Indiana,18129,Posey County,25222,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18129,Posey County,25222,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,IN,Indiana,18129,Posey County,25222,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,IN,Indiana,18129,Posey County,25222,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18129,Posey County,25222,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18145,Shelby County,45055,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18145,Shelby County,45055,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18145,Shelby County,45055,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18145,Shelby County,45055,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18145,Shelby County,45055,Ozone,8-hour,ppb,ozone_8hr_ppb,65,reported,70,0.9285714285714286,FALSE
2025,IN,Indiana,18145,Shelby County,45055,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18145,Shelby County,45055,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,IN,Indiana,18145,Shelby County,45055,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,IN,Indiana,18145,Shelby County,45055,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18145,Shelby County,45055,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18147,Spencer County,19810,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18147,Spencer County,19810,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18147,Spencer County,19810,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18147,Spencer County,19810,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18147,Spencer County,19810,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,IN,Indiana,18147,Spencer County,19810,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18147,Spencer County,19810,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,17.6,reported,35,0.5028571428571429,FALSE
2025,IN,Indiana,18147,Spencer County,19810,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,7.8,reported,9,0.8666666666666667,FALSE
2025,IN,Indiana,18147,Spencer County,19810,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18147,Spencer County,19810,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18141,St. Joseph County,272912,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18141,St. Joseph County,272912,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18141,St. Joseph County,272912,NO2,1-hour,ppb,no2_1hr_ppb,31,reported,100,0.31,FALSE
2025,IN,Indiana,18141,St. Joseph County,272912,NO2,annual mean,ppb,no2_annual_mean_ppb,4,reported,53,0.07547169811320754,FALSE
2025,IN,Indiana,18141,St. Joseph County,272912,Ozone,8-hour,ppb,ozone_8hr_ppb,69,reported,70,0.9857142857142858,FALSE
2025,IN,Indiana,18141,St. Joseph County,272912,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18141,St. Joseph County,272912,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,29.1,reported,35,0.8314285714285715,FALSE
2025,IN,Indiana,18141,St. Joseph County,272912,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,8.3,reported,9,0.9222222222222223,FALSE
2025,IN,Indiana,18141,St. Joseph County,272912,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18141,St. Joseph County,272912,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18157,Tippecanoe County,186251,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18157,Tippecanoe County,186251,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18157,Tippecanoe County,186251,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18157,Tippecanoe County,186251,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18157,Tippecanoe County,186251,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,IN,Indiana,18157,Tippecanoe County,186251,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18157,Tippecanoe County,186251,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,18.7,reported,35,0.5342857142857143,FALSE
2025,IN,Indiana,18157,Tippecanoe County,186251,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,7.9,reported,9,0.8777777777777778,FALSE
2025,IN,Indiana,18157,Tippecanoe County,186251,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18157,Tippecanoe County,186251,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18163,Vanderburgh County,180136,CO,8-hour,ppm,co_8hr_ppm,1,reported,9,0.1111111111111111,FALSE
2025,IN,Indiana,18163,Vanderburgh County,180136,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18163,Vanderburgh County,180136,NO2,1-hour,ppb,no2_1hr_ppb,29.3,reported,100,0.293,FALSE
2025,IN,Indiana,18163,Vanderburgh County,180136,NO2,annual mean,ppb,no2_annual_mean_ppb,3.3,reported,53,0.062264150943396226,FALSE
2025,IN,Indiana,18163,Vanderburgh County,180136,Ozone,8-hour,ppb,ozone_8hr_ppb,67,reported,70,0.9571428571428572,FALSE
2025,IN,Indiana,18163,Vanderburgh County,180136,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,57,reported,150,0.38,FALSE
2025,IN,Indiana,18163,Vanderburgh County,180136,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,21.1,reported,35,0.6028571428571429,FALSE
2025,IN,Indiana,18163,Vanderburgh County,180136,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,8.5,reported,9,0.9444444444444444,FALSE
2025,IN,Indiana,18163,Vanderburgh County,180136,SO2,1-hour,ppb,so2_1hr_ppb,5.4,reported,75,0.07200000000000001,FALSE
2025,IN,Indiana,18163,Vanderburgh County,180136,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.8,reported,10,0.08,FALSE
2025,IN,Indiana,18167,Vigo County,106153,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18167,Vigo County,106153,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18167,Vigo County,106153,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18167,Vigo County,106153,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18167,Vigo County,106153,Ozone,8-hour,ppb,ozone_8hr_ppb,62,reported,70,0.8857142857142857,FALSE
2025,IN,Indiana,18167,Vigo County,106153,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18167,Vigo County,106153,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,19.5,reported,35,0.5571428571428572,FALSE
2025,IN,Indiana,18167,Vigo County,106153,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,8.9,reported,9,0.9888888888888889,FALSE
2025,IN,Indiana,18167,Vigo County,106153,SO2,1-hour,ppb,so2_1hr_ppb,3.2,reported,75,0.04266666666666667,FALSE
2025,IN,Indiana,18167,Vigo County,106153,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.7,reported,10,0.06999999999999999,FALSE
2025,IN,Indiana,18169,Wabash County,30976,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18169,Wabash County,30976,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18169,Wabash County,30976,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18169,Wabash County,30976,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18169,Wabash County,30976,Ozone,8-hour,ppb,ozone_8hr_ppb,66,reported,70,0.9428571428571428,FALSE
2025,IN,Indiana,18169,Wabash County,30976,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18169,Wabash County,30976,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,IN,Indiana,18169,Wabash County,30976,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,IN,Indiana,18169,Wabash County,30976,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18169,Wabash County,30976,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,IN,Indiana,18173,Warrick County,63898,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18173,Warrick County,63898,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18173,Warrick County,63898,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18173,Warrick County,63898,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18173,Warrick County,63898,Ozone,8-hour,ppb,ozone_8hr_ppb,66,reported,70,0.9428571428571428,FALSE
2025,IN,Indiana,18173,Warrick County,63898,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18173,Warrick County,63898,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,IN,Indiana,18173,Warrick County,63898,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,IN,Indiana,18173,Warrick County,63898,SO2,1-hour,ppb,so2_1hr_ppb,25.6,reported,75,0.3413333333333334,FALSE
2025,IN,Indiana,18173,Warrick County,63898,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.6,reported,10,0.06,FALSE
2025,IN,Indiana,18183,Whitley County,34191,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,IN,Indiana,18183,Whitley County,34191,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,IN,Indiana,18183,Whitley County,34191,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,IN,Indiana,18183,Whitley County,34191,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,IN,Indiana,18183,Whitley County,34191,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,IN,Indiana,18183,Whitley County,34191,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,IN,Indiana,18183,Whitley County,34191,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,26.1,reported,35,0.7457142857142858,FALSE
2025,IN,Indiana,18183,Whitley County,34191,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,8.2,reported,9,0.911111111111111,FALSE
2025,IN,Indiana,18183,Whitley County,34191,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,IN,Indiana,18183,Whitley County,34191,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,KS,Kansas,20045,Douglas County,118785,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,KS,Kansas,20045,Douglas County,118785,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,KS,Kansas,20045,Douglas County,118785,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,KS,Kansas,20045,Douglas County,118785,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,KS,Kansas,20045,Douglas County,118785,Ozone,8-hour,ppb,ozone_8hr_ppb,61,reported,70,0.8714285714285714,FALSE
2025,KS,Kansas,20045,Douglas County,118785,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,KS,Kansas,20045,Douglas County,118785,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,KS,Kansas,20045,Douglas County,118785,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,KS,Kansas,20045,Douglas County,118785,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,KS,Kansas,20045,Douglas County,118785,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,KS,Kansas,20057,Ford County,34287,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,KS,Kansas,20057,Ford County,34287,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,KS,Kansas,20057,Ford County,34287,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
