year,state,state_name,county_fips,county_name,tract_count,total_population,total_adult_population,current_smoking,diabetes,frequent_mental_distress,high_blood_pressure,lack_health_insurance,obesity,physical_inactivity
2023,GA,Georgia,13087,Decatur,8,29367,22443,19.470953081138887,18.01855812502785,19.602891770262442,45.298043933520475,16.137824711491337,42.37806888562136,34.736893463440715
2023,GA,Georgia,13091,Dodge,7,19925,15709,19.21205678273601,16.74737411674836,19.114354828442295,44.29976446622955,14.579317588643455,40.49199821758228,33.593793366859764
2023,GA,Georgia,13093,Dooly,3,11208,9187,18.47600957875258,17.925546968542506,17.948775443561555,46.61725263959943,16.028649178186566,41.36342658103843,33.972580820724936
2023,GA,Georgia,13095,Dougherty,29,85790,66266,18.779239730782,19.203727401684123,19.71567017776839,47.157116771798506,15.947757522711495,42.14634654272175,34.74989285606495
2023,GA,Georgia,13097,Douglas,31,144237,108428,14.01991828678939,13.195817501014494,17.329875124506586,36.8242123805659,12.778542442911428,35.748410927066814,26.6799793411296
2023,GA,Georgia,13099,Early,5,10854,8315,19.081647624774504,19.214720384846665,18.95450390859892,47.61680096211665,15.15064341551413,40.67217077570656,35.8907396271798
2023,GA,Georgia,13101,Echols,2,3697,2709,16.828165374677003,13.58888888888889,18.190697674418605,36.274935400516796,18.783204134366922,38.08423772609819,30.867441860465114
2023,GA,Georgia,13103,Effingham,16,64769,47295,14.454240405962574,11.49074743630405,17.55506924622053,34.84640236811503,10.986294534305955,37.73267152976002,24.432481234802832
2023,GA,Georgia,13105,Elbert,6,19637,15493,17.990802297811914,17.02712192603111,18.119731491641385,44.866307364616276,14.131343187245854,38.2892144839605,32.80280771961531
2023,GA,Georgia,13107,Emanuel,9,22768,17320,20.9525,17.300640877598155,20.000964203233256,45.023302540415706,16.36574480369515,42.85032909930716,36.85213048498846
2023,GA,Georgia,13109,Evans,3,10774,8127,19.49816660514335,17.351962593823057,19.288876584225424,44.1849513965793,17.161892457241297,42.51043435462041,35.658459456133876
2023,GA,Georgia,13111,Fannin,5,25319,21188,16.54933452897867,16.277666603737963,16.318708703039455,44.238035680573915,11.364418538795546,38.604965074570515,29.84149046630168
2023,GA,Georgia,13113,Fayette,24,119194,91798,9.890676267456806,12.579455979433103,14.08361184339528,36.93820126800148,8.82674023399203,30.6381827490795,21.21262990479096
2023,GA,Georgia,13115,Floyd,26,98584,76295,16.38303034274854,14.263380300150732,18.682700045874565,39.01137689232584,14.819471787142016,37.269224719837474,28.902090569499972
2023,GA,Georgia,13117,Forsyth,48,251283,181193,9.397435883284675,9.604084042981793,13.604885950340245,30.04570320045476,8.686036436286171,28.357984579978254,19.886746728626377
2023,GA,Georgia,13119,Franklin,8,23424,18307,17.92117769159338,14.651450264925984,19.13347899710493,40.80471404380838,13.746037035013929,38.93081335008466,30.511230676790298
2023,GA,Georgia,13121,Fulton,326,1066710,847182,10.318349185889218,10.757648297532283,15.928212827940149,32.53810527135846,10.623478544161697,28.271982171481454,20.3729892750318
2023,GA,Georgia,13123,Gilmer,8,31353,25417,15.528394381713028,14.94315222095448,16.427446197426917,41.3875595074163,13.265995200062951,34.34160994609907,28.55475469174175
2023,GA,Georgia,13125,Glascock,1,2884,2236,17.9,14.8,18.5,41.3,12.6,37.2,30.7
2023,GA,Georgia,13127,Glynn,25,84499,66468,15.012058434133715,15.298876150929768,16.758647770355662,43.686358849371125,12.836587530841907,35.30548083288199,28.251846001083226
2023,GA,Georgia,13129,Gordon,15,57544,43500,17.559535632183902,13.983696551724139,18.888427586206898,38.28264137931034,16.13246206896552,35.17438850574713,31.44734252873563
2023,GA,Georgia,13131,Grady,8,26236,19962,18.292981665163808,16.993522693116923,18.70769962929566,43.66741308486124,16.66830978859834,38.67620979861737,35.6786344053702
2023,GA,Georgia,13133,Greene,8,18915,15358,12.847727568693841,15.487237921604377,14.63580544341711,44.398626123193125,11.165750748795416,34.289067586925384,27.046477405912228
2023,GA,Georgia,13135,Gwinnett,220,957062,709484,11.997889592999988,12.111919789593568,15.797012758568195,32.472120019619894,15.935763315310856,34.76591001347462,27.116406853431503
2023,GA,Georgia,13137,Habersham,11,46031,35878,15.277593511344,13.020335581693516,17.82045821952171,37.42082055855956,14.859994982997934,32.20599810468811,28.03336027649256
2023,GA,Georgia,13139,Hall,50,203136,153844,14.014053196744754,12.961202256831598,17.019912378773302,35.97407763708693,17.972000208002914,32.13995020930292,28.153170094381313
2023,GA,Georgia,13141,Hancock,2,8735,7487,22.689768932816882,22.9422064912515,19.337010818752507,52.9474021637505,18.474021637505007,45.49504474422332,40.1529985307867
2023,GA,Georgia,13143,Haralson,8,29919,22854,17.33954231206791,13.11521396692045,18.765502756629036,38.23926664916426,12.272066159096875,35.92102914150696,27.175667279250895
2023,GA,Georgia,13145,Harris,7,34668,26799,12.654669950371282,12.683868801074667,15.668245083771781,37.52698235008769,9.280958244710623,33.19822008283891,22.820806746520393
2023,GA,Georgia,13147,Hart,10,25828,20436,16.473360735956156,15.534439224897243,17.564763163045605,42.50444803288315,12.661836954394207,35.21741534546879,29.870688980230966
2023,GA,Georgia,13149,Heard,3,11412,8698,18.728305357553463,14.210347206254312,19.429340078178896,39.19135433432972,12.921878592779949,35.684571165785236,30.29256150839273
2023,GA,Georgia,13151,Henry,59,240712,179973,13.244976746511973,13.0133053291327,17.101241852944607,38.15488434376267,11.530854628194227,44.46352508431822,24.89812638562451
2023,GA,Georgia,13153,Houston,38,163633,122118,13.519097102802204,13.300870469545847,17.35036603940451,38.80362518220082,11.407889090879316,39.63799357998002,25.255763278140815
2023,GA,Georgia,13155,Irwin,3,9666,7547,18.514482575857954,15.919265933483503,18.813091294554127,42.52121372730886,15.868066781502584,40.40033125745329,33.22400954021465
2023,GA,Georgia,13157,Jackson,17,75907,56451,14.989254397619174,11.702754601335673,17.139907176135058,35.0224619581584,12.373924288320843,32.86962852739544,25.51285362526793
2023,GA,Georgia,13159,Jasper,5,14588,11118,17.58892786472387,15.07203633747077,18.165794207591293,41.05682676740421,12.877963662529233,37.34232775679079,30.54028602266595
2023,GA,Georgia,13161,Jeff Davis,5,14779,10856,21.467750552689758,16.71986919675755,20.579513633014002,41.40535187914517,19.296536477523947,41.16463706705969,36.50186993367723
2023,GA,Georgia,13163,Jefferson,4,15709,12301,19.940500772294932,19.429330948703353,19.026006015771078,48.69047231932363,16.141338102593284,41.42099829282172,37.05896268596049
2023,GA,Georgia,13165,Jenkins,2,8674,7005,23.150877944325487,19.803340471092078,20.068522483940043,48.07074946466809,18.04976445396146,43.42766595289079,38.5519914346895
2023,GA,Georgia,13167,Johnson,4,9189,7474,22.96244313620551,18.930907144768533,19.70932566229596,48.38213807867273,17.169761841048967,44.41111854428686,36.68644634733744
2023,GA,Georgia,13169,Jones,9,28347,21575,16.57338586326767,14.783684820393974,18.135745075318656,40.61009965237544,11.742187717265352,39.97262108922364,30.436064889918885
2023,GA,Georgia,13171,Lamar,4,18500,14541,15.646386080737226,14.111918024895122,18.241097586135755,39.75865483804415,11.943559590124474,36.48519359053711,28.787820645072554
2023,GA,Georgia,13173,Lanier,3,9877,7326,20.406060606060606,15.832678132678133,20.451965601965604,40.89488124488125,15.664496314496315,40.92592137592138,33.69119574119574
2023,GA,Georgia,13175,Laurens,14,49570,37734,18.648195261567814,16.94565643716542,18.84726771611809,45.791728944718294,14.324966873376797,44.18689775799014,34.45559707425664
2023,GA,Georgia,13177,Lee,8,33163,24676,13.535273139893015,11.759653104230832,16.86539957853785,36.671733668341716,10.2059126276544,38.90538174744691,23.420834008753445
2023,GA,Georgia,13179,Liberty,17,65256,48014,14.517142916649311,11.782015662098553,19.57321197983921,34.500778939475985,14.468482109384762,32.27656100304078,27.785335527137914
2023,GA,Georgia,13181,Lincoln,2,7690,6270,18.50510366826156,18.203827751196172,17.87129186602871,46.77384370015949,13.065071770334928,38.52759170653908,32.94641148325359
2023,GA,Georgia,13183,Long,4,16168,11234,17.466895139754318,12.541312088303366,20.060486024568274,35.9241677051807,16.23695032935731,38.01845291080649,29.703249065337367
2023,GA,Georgia,13185,Lowndes,29,118251,89031,15.805759791533285,13.454660736148082,19.40801293931327,36.59423346924106,14.49256438768519,39.27372151273152,29.72805764284351
2023,GA,Georgia,13187,Lumpkin,8,33488,27689,13.987782151757015,11.572844812019216,18.878655783885296,33.87480587959117,11.501390443858572,29.2384773736863,25.312730687276535
2023,GA,Georgia,13193,Macon,4,12082,9938,23.813986717649424,21.648269269470717,20.253149527067823,50.15954920507145,20.18357818474542,44.5755383376937,42.59202052726907
2023,GA,Georgia,13195,Madison,7,30120,23112,18.40548200069228,14.93392177223953,18.90450848044306,40.22059968847352,14.422698165455174,38.12700328833507,31.66981221876082
2023,GA,Georgia,13197,Marion,2,7498,5854,19.180423641954217,18.189494362828835,18.757294157840796,45.349812094294506,15.87792962077212,39.066894431158175,34.01564742056713
2023,GA,Georgia,13189,McDuffie,6,21632,16615,18.12845019560638,17.41869996990671,18.644971411375263,45.28023472765573,14.365705687631658,39.55351188684923,32.93058681913933
2023,GA,Georgia,13191,McIntosh,6,10975,9040,19.98742256637168,19.574280973451327,18.38454646017699,49.165110619469026,14.569413716814159,40.92975663716814,35.91535398230089
2023,GA,Georgia,13199,Meriwether,7,20613,16526,18.74063294203074,18.031749969744645,18.38639719230304,45.8132578966477,14.129904393077576,41.51676751785066,34.84310177901489
2023,GA,Georgia,13201,Miller,3,6000,4749,18.81676142345757,18.339313539692565,18.461634028216466,46.42817435249526,13.873510212676354,42.86879343019583,34.53541798273321
2023,GA,Georgia,13205,Mitchell,7,21755,17065,19.648561382947555,18.997679460884854,19.073395839437445,48.047905068854384,15.536753589217698,45.173032522707295,34.98392616466452
2023,GA,Georgia,13207,Monroe,5,27957,21913,14.672158079678729,13.78407338109798,16.85713503399808,40.209670058869165,11.038584401953178,35.297699995436496,26.45432391730936
2023,GA,Georgia,13209,Montgomery,3,8610,6792,17.319478798586573,15.165562426383978,18.87904888103651,41.48169905771496,14.351619552414608,39.47467608951708,31.277473498233213
2023,GA,Georgia,13211,Morgan,6,20097,15574,13.403030692179273,13.005798125080261,16.28243867985103,40.089700783356875,10.491228971362528,32.235398741492226,25.01162193399255
2023,GA,Georgia,13213,Murray,10,39973,30210,17.389354518371402,13.247010923535253,18.788159549817937,36.807265806024496,15.775041377027474,41.57332340284674,28.84587222773916
2023,GA,Georgia,13215,Muscogee,59,206922,157052,16.113056185212542,15.473492219137606,19.13356849960522,40.83092733616891,14.613557293125844,40.32970799480428,30.33389641647353
2023,GA,Georgia,13217,Newton,22,112483,84748,15.07898711474017,14.382757115212154,18.292930806626703,40.31949308538255,12.749466654080333,41.95782909331193,30.021946240619247
2023,GA,Georgia,13219,Oconee,11,41799,30221,9.44252671983058,9.798560603553822,14.204258628106283,32.40339829919592,7.46446510704477,29.058591707752885,17.929410012904935
2023,GA,Georgia,13221,Oglethorpe,6,14825,11639,15.585471260417563,14.116427528138157,17.43844832030243,39.89181201134117,12.312217544462582,36.4286278889939,28.220457083941916
2023,GA,Georgia,13223,Paulding,33,168661,123998,13.086519137405439,11.375958483201343,17.53065694607977,34.52070114034097,11.107113017951901,38.151900030645656,22.804208132389235
2023,GA,Georgia,13225,Peach,8,27981,22111,14.75021934783592,15.298910044774095,18.137298177377772,40.83315092035639,13.966383248157024,39.854669621455386,29.76936366514405
2023,GA,Georgia,13227,Pickens,9,33216,26799,15.28306280085078,13.656371506399493,17.017396171498934,41.353087801783644,10.931258629053323,34.96496137915594,26.428765998731297
2023,GA,Georgia,13229,Pierce,6,19716,14899,18.174414390227536,14.490804751996778,18.747915967514594,39.8675280220149,13.617289750990002,36.152131015504395,30.575602389422105
2023,GA,Georgia,13231,Pike,5,18889,14337,15.211892306619237,12.148782869498502,17.77205831066471,36.95494873404478,10.681753504917346,36.05590430355026,25.450366185394437
2023,GA,Georgia,13233,Polk,8,42853,32238,18.158365903592035,14.67680377194615,18.923047335442643,40.02900924374961,16.15432098765432,40.4536974998449,31.70887772194305
2023,GA,Georgia,13235,Pulaski,4,9855,8012,19.290327009485768,16.505229655516725,19.91033449825262,43.02799550673989,14.788642036944584,41.0937343984024,33.72767099350973
2023,GA,Georgia,13237,Putnam,8,22047,17847,15.423600605143722,16.737356418445675,16.610853364711158,44.73179245811621,12.659584243850507,39.040651089819015,30.078657477447187
2023,GA,Georgia,13239,Quitman,1,2235,1870,20.1,22.6,17.7,53.4,15,42.3,38.4
2023,GA,Georgia,13241,Rabun,8,16883,13767,14.79340451805041,15.218086729134887,15.914549284520959,43.354877605869106,12.084608120868744,34.14139609210431,28.715341032904774
2023,GA,Georgia,13243,Randolph,2,6425,4977,21.715913200723325,23.285191882660236,20.218605585694192,51.93586497890295,16.565240104480612,45.785191882660236,41.40514366083986
2023,GA,Georgia,13245,Richmond,56,206607,160899,16.66200660041392,16.74542663409965,19.538517952255766,41.39945120852213,14.528013847196073,36.087070771104855,30.54057203587343
2023,GA,Georgia,13247,Rockdale,24,93570,71503,14.332467169209684,16.265555291386374,17.2750206285051,42.25337678139379,13.425190551445395,38.46076668111828,29.54636029257514
2023,GA,Georgia,13249,Schley,2,4547,3328,16.577223557692307,13.91219951923077,18.430889423076923,39.553665865384616,12.573978365384615,37.72764423076923,28.41544471153846
2023,GA,Georgia,13251,Screven,6,14067,10893,18.312283117598454,17.9022858716607,18.440925364913248,46.31264114568989,13.846626273753788,39.81556963187368,33.071100706875974
2023,GA,Georgia,13253,Seminole,3,9147,7277,17.368311117218635,17.254651642160233,17.804205029545145,45.77518208052769,13.052054418029408,39.49303284320462,32.45458293252714
2023,GA,Georgia,13255,Spalding,17,67306,52123,17.837564990503232,16.098977418797844,18.598624407651133,43.13150816338277,14.869030946031502,39.80238090670145,31.390618345068393
2023,GA,Georgia,13257,Stephens,8,26784,21163,18.11003638425554,15.431295184992672,18.599877144072202,42.05802579974484,13.452558710957804,38.61761564995511,31.215564901006474
2023,GA,Georgia,13259,Stewart,2,5314,4617,20.967814598223953,19.505826294130387,18.42874160710418,45.23006281134936,27.2422568767598,42.3977474550574,39.86781459822395
2023,GA,Georgia,13261,Sumter,8,29616,23036,17.21216357006425,17.171071366556692,18.962180934189966,44.51786768536204,14.890510505296058,40.109710887306825,33.32237367598542
2023,GA,Georgia,13263,Talbot,3,5733,4783,19.310892745139036,21.87589379050805,17.82458707923897,52.19592306084047,14.317541292076104,43.5956094501359,37.05994145933515
2023,GA,Georgia,13265,Taliaferro,1,1559,1289,18.7,22.1,17.4,52.39999999999999,15.3,42.7,37.2
2023,GA,Georgia,13267,Tattnall,7,22842,17654,21.568409425625923,16.800198255352896,20.037209697518975,43.61833012348477,18.55451455760734,41.37341678939617,36.00867792001813
2023,GA,Georgia,13269,Taylor,4,7816,6120,21.998692810457516,20.319297385620917,19.749901960784314,48.61772875816993,16.387320261437907,42.59663398692811,37.94504901960784
2023,GA,Georgia,13271,Telfair,5,12477,10190,22.597448478900883,18.816290480863593,19.94331697742885,44.56313052011777,23.412590775269877,43.097095191364076,39.02385672227674
2023,GA,Georgia,13273,Terrell,4,9185,7204,20.988950583009437,21.703539700166573,19.362395891171573,50.11328428650749,16.712382009994446,43.75930038867296,39.47568017767907
2023,GA,Georgia,13275,Thomas,14,45798,35037,16.228584068270685,15.978051773839084,17.561617718411966,43.02343522561863,12.748571510117875,39.27913063333048,29.049456289065844
2023,GA,Georgia,13277,Tift,12,41344,31224,17.73799961568025,15.81456571867794,19.26084742505765,40.70206892134255,16.020955034588777,39.127709454265954,32.92309121188829
2023,GA,Georgia,13279,Toombs,9,27030,20261,17.830413108928482,16.137416711909577,18.76062385864469,42.28371255120675,16.457060362272347,40.680766003652344,33.28151127782439
2023,GA,Georgia,13281,Towns,4,12493,10923,12.645546095395037,15.670575849125697,15.07157374347707,44.73135585461869,9.794314748695411,31.592428819921263,27.303030303030305
2023,GA,Georgia,13283,Treutlen,2,6406,4934,23.354600729631134,19.250668828536686,20.758086745034454,45.73538710985002,17.87774625050669,41.82796919335225,38.43583299554114
2023,GA,Georgia,13285,Troup,18,69426,52581,17.069412905802476,15.110948821817766,18.792963237671405,40.49261710503794,13.695045738955136,35.7329948080105,31.93621460223274
2023,GA,Georgia,13287,Turner,3,9006,6960,21.649626436781613,19.295833333333334,20.225114942528734,46.576436781609196,17.074281609195403,45.56649425287356,38.25048850574713
2023,GA,Georgia,13289,Twiggs,3,8022,6589,18.953285779329185,18.990818030050082,18.340142662012443,48.17239338291092,14.33109728335104,40.09219911974503,34.26348459553802
2023,GA,Georgia,13291,Union,8,24632,20808,14.39321414840446,15.66187043444829,15.298649557862364,44.949620338331414,10.559438677431757,34.579512687427915,28.309904844290656
2023,GA,Georgia,13293,Upson,8,27700,21711,18.904965225001153,16.775731196167843,18.869817143383536,43.02546635346138,13.845423978628345,39.30475335083598,33.0230574363226
2023,GA,Georgia,13295,Walker,18,67654,52794,17.125000947077318,13.460772057430768,18.371534644088346,39.277046634087206,12.409372277152707,38.126431033829604,29.797605788536572
2023,GA,Georgia,13297,Walton,20,96673,73098,15.401091685135023,13.07926345454048,17.615446387042052,37.970131877753154,12.599629264822566,38.12654655394128,27.977056827820185
2023,GA,Georgia,13299,Ware,10,36251,27788,19.695476464661006,17.35419245717576,19.622290197207427,44.20939974089535,16.14477472290197,41.355408809558085,36.76160932776739
2023,GA,Georgia,13301,Warren,2,5215,4159,19.04421735994229,20.60355854772782,18.29466217840827,50.95489300312575,14.940658812214474,44.19733108920414,37.140658812214475
2023,GA,Georgia,13303,Washington,5,19988,15709,19.180998153924502,19.08539054045452,18.640206251193582,47.76416067222611,15.12160544910561,42.92676172894519,34.84170220892482
2023,GA,Georgia,13305,Wayne,7,30144,23105,20.052655269422203,16.43870590781216,19.40320276996321,43.943523046959534,15.620891581908678,43.30463968837914,33.650196927072066
2023,GA,Georgia,13307,Webster,2,2348,1847,18.890633459664322,20.00693015701137,18.732539252842447,48.404602057390356,14.246453708716839,42.579047103410936,35.211532214401736
2023,GA,Georgia,13309,Wheeler,2,7471,6217,22.454527907350812,16.085459224706447,19.510905581470162,44.08545922470645,18.844217468232266,42.68664950940968,35.44302718352903
2023,GA,Georgia,13311,White,9,28003,22482,14.878093585979894,13.220665421225869,16.951498976959346,39.8668979628147,11.367947691486522,34.88328440530202,26.314020104972865
2023,GA,Georgia,13313,Whitfield,22,102864,76262,16.136914846188144,13.99091946185518,18.222502688101546,35.446915895203375,21.864072539403633,38.099209304765154,31.950630720411215
2023,GA,Georgia,13315,Wilcox,4,8766,7218,21.30986422831809,17.798088113050706,19.05853422000554,46.194236630645605,17.412053200332505,43.86444998614574,35.1623995566639
2023,GA,Georgia,13317,Wilkes,4,9565,7651,18.46000522807476,19.75876356031891,17.787949287674813,48.45737812050712,14.50078421121422,41.25618873349889,35.86967716638348
2023,GA,Georgia,13319,Wilkinson,3,8877,7026,18.55751494449189,17.884329632792483,18.381966979789354,46.439994306860235,13.444847708511244,41.35257614574438,33.96406205522346
2023,GA,Georgia,13321,Worth,6,20784,16444,19.27684261736804,16.361183410362443,19.3342617368037,43.51780588664558,13.921667477499394,38.72603989297008,33.105211627341276
2023,HI,Hawaii,15001,Hawaii,43,200629,158711,15.010151785320486,12.376291498383855,15.823762688156465,30.608071904278848,6.573412050834534,27.6052749966921,22.25629729508352
2023,HI,Hawaii,15003,Honolulu,320,1016418,809767,10.035042796261141,12.086341379680833,14.537195390772892,30.889667521645094,5.213558221068529,25.422216267148443,23.547042791321445
2023,HI,Hawaii,15005,Kalawao,1,82,72,17.5,17.3,16.9,39.6,7.800000000000001,37,28.700000000000003
2023,HI,Hawaii,15007,Kauai,18,73298,57544,12.18554497428055,11.687991797580983,14.827149659391072,32.42856249131099,6.267690810510218,24.27170686778813,20.855182121507017
2023,HI,Hawaii,15009,Maui,44,164754,129739,13.541345316365936,11.823618958061958,15.308458520568218,29.876614587749252,6.349470089949824,26.837144574877257,20.186528337662537
2023,IA,Iowa,19001,Adair,3,7496,5834,16.851319849160095,13.106856359273225,16.298354473774427,39.99232087761399,7.020569077819678,39.94189235515941,28.439526911210145
2023,IA,Iowa,19003,Adams,2,3704,2891,15.95963334486337,12.872362504323764,15.859633344863369,38.942545831892076,6.474541681079212,39.259633344863374,27.31926668972674
2023,IA,Iowa,19005,Allamakee,5,14061,10782,16.227174921164906,12.828714524207014,16.22785197551475,39.00723427935448,8.228213689482471,42.19017807456872,27.38388054164348
2023,IA,Iowa,19007,Appanoose,5,12317,9608,19.666777685262282,15.257524979184012,17.346430058284763,43.151498751040805,8.195191507077435,43.47113863447127,31.472096169858446
2023,IA,Iowa,19009,Audubon,3,5674,4437,16.603583502366465,13.534099616858239,15.955442866801894,40.32303358124859,6.934933513635339,37.72896100969123,27.895830516114493
2023,IA,Iowa,19011,Benton,7,25575,19458,15.284551341350602,10.987434474252236,15.827443724946038,35.86333641689794,6.030825367458115,41.16745297563984,23.787182649809846
2023,IA,Iowa,19013,Black Hawk,39,131144,102527,16.40995932778683,11.913464745871819,16.99793712875633,34.60920245398772,7.416417138899997,41.16687701776118,24.383840354248154
2023,IA,Iowa,19015,Boone,7,26715,20533,14.238537963278626,11.227755320703258,15.668996249939122,36.55541810743681,6.069049822237374,42.79812009935226,24.858768811182003
2023,IA,Iowa,19017,Bremer,8,24988,19135,13.420815259994773,10.163198327671806,15.49645152861249,34.13293963940424,5.837632610399791,37.9996550823099,22.8547217141364
2023,IA,Iowa,19019,Buchanan,6,20565,15150,15.529749174917493,11.188336633663365,16.036600660066007,35.982910891089105,6.270943894389439,37.723828382838285,24.140514851485147
2023,IA,Iowa,19021,Buena Vista,6,20823,15327,15.846832387290402,12.717674691720495,16.54907679258824,33.97124029490442,13.160957786911986,38.33876166242579,30.286285639720756
2023,IA,Iowa,19023,Butler,5,14334,11127,15.87078278062371,12.891273478925138,15.776525568437131,39.687507863754824,6.621919654893503,39.46071717444055,28.158443425900963
2023,IA,Iowa,19025,Calhoun,4,9927,7806,16.08512682551883,12.615436843453752,15.823520368946964,37.82334101972842,6.838111708941839,40.18073276966436,26.798590827568535
2023,IA,Iowa,19027,Carroll,6,20760,15779,15.380448697636098,12.098662779643831,15.903067368020787,37.542455161924075,6.680315609354205,39.832879143164966,27.389378287597438
2023,IA,Iowa,19029,Cass,5,13127,10235,17.964435759648264,14.197020029311187,16.501025891548608,40.52644846116268,7.383507572056668,40.97314118221788,29.06142647777235
2023,IA,Iowa,19031,Cedar,5,18505,14283,15.455457536932016,11.871049499404887,16.021662115802002,36.6142547083946,6.373724007561436,41.011762234824616,25.52199117832388
2023,IA,Iowa,19033,Cerro Gordo,12,43127,34430,15.827542840546034,12.419535288992156,16.13994191112402,37.30273308161487,7.0642201568399665,40.12114144641301,27.030200406622136
2023,IA,Iowa,19035,Cherokee,5,11658,9132,16.686727989487515,13.841863775733684,15.982468243539206,40.380858519491895,7.773050810337275,40.59453569864213,30.058552343407797
2023,IA,Iowa,19037,Chickasaw,4,12012,9183,15.918305564630296,12.622008058368726,15.853109005771534,38.5229445714908,7.368539692910813,39.698715016879014,27.622116955243385
2023,IA,Iowa,19039,Clarke,3,9748,7332,18.720049099836334,14.09659028914348,17.43247408619749,38.254514457174025,11.39127114020731,42.923704309874516,31.798622476813968
2023,IA,Iowa,19041,Clay,5,16384,12704,15.721607367758185,12.320174748110833,15.8080919395466,37.15669080604535,6.898394206549118,35.44141215365239,26.909280541561714
2023,IA,Iowa,19043,Clayton,6,17043,13339,18.18382937251668,13.873903590973836,16.30311867456331,41.22407976609941,7.536464502586401,41.218382187570285,30.703208636329563
2023,IA,Iowa,19045,Clinton,12,46460,35887,17.23432719369131,12.70250508540697,16.74682196895812,38.47944659626048,7.394315490288962,39.425532922785415,27.608306629141477
2023,IA,Iowa,19047,Crawford,6,16525,12099,16.687767584097863,13.966179023059755,16.683742458054386,37.459294156541866,13.235465740970328,42.413753202744026,32.16526985701298
2023,IA,Iowa,19049,Dallas,19,99678,72050,11.033171408743927,8.80020957668286,14.611203331020125,29.04396668979875,5.637927827897293,32.831390700902155,19.479852879944477
2023,IA,Iowa,19051,Davis,2,9110,6384,17.57167919799499,11.76466165413534,17.690726817042606,36.503258145363404,8.403759398496241,37.464661654135334,28.087969924812032
2023,IA,Iowa,19053,Decatur,3,7645,5873,16.852307168397754,12.929950621488167,17.32916737612804,36.56082070492083,7.815460582325899,40.53652307168398,28.16133151711221
2023,IA,Iowa,19055,Delaware,4,17488,13359,16.71027022980762,12.483217306684631,16.306108241634853,37.52343738303765,6.898809791152034,39.97788008084437,28.099887716146416
2023,IA,Iowa,19057,Des Moines,11,38910,30442,16.328023782931478,12.504648183430787,16.728296432560278,35.88154851849418,7.311907890414559,34.80783128572367,28.448324683003747
2023,IA,Iowa,19059,Dickinson,6,17703,14332,13.425537259279935,11.961317331844823,14.388529165503767,38.023471950879156,5.499183644990232,37.554018978509625,23.923520792631873
2023,IA,Iowa,19061,Dubuque,27,99266,76916,13.848018617712832,10.342841541421812,16.029087576056998,31.023513963284618,6.52368037859483,34.368955743928446,22.98404233189454
2023,IA,Iowa,19063,Emmet,4,9388,7330,16.15170532060027,12.697953615279673,16.45279672578445,38.701227830832195,8.5581173260573,42.324283765347886,28.068758526603002
2023,IA,Iowa,19065,Fayette,7,19509,15310,17.13582625734814,13.088621815806661,16.49397126061398,38.91239712606139,7.247073807968647,38.53024167210973,29.44382103200523
2023,IA,Iowa,19067,Floyd,5,15627,11969,16.54232600885621,12.95621188069179,16.340111955886037,38.03373715431532,7.21438716684769,40.0610995070599,27.594978694961984
2023,IA,Iowa,19069,Franklin,3,10019,7668,17.016562336984872,13.890545122587376,16.57862545644236,38.653990610328634,10.058150756390193,40.65023474178404,30.25082159624413
2023,IA,Iowa,19071,Fremont,3,6605,5121,15.811599297012302,12.749775434485453,15.679300917789494,38.59134934583089,6.368326498730717,40.4115992970123,25.67930091778949
2023,IA,Iowa,19073,Greene,4,8771,6818,16.66620709885597,13.06562041654444,16.273012613669696,38.51328835435611,7.028014080375477,35.90337342329129,28.147286594309183
2023,IA,Iowa,19075,Grundy,4,12329,9393,14.040210795273074,11.225699989353773,15.477131906739062,35.807132971361646,5.613467475779836,37.523645267752585,24.102736080059618
2023,IA,Iowa,19077,Guthrie,3,10623,8232,15.07069970845481,12.549514091350828,15.213945578231295,38.29047619047619,6.110787172011662,37.57891156462585,26.305150631681244
2023,IA,Iowa,19079,Hamilton,5,15039,11564,14.922967831200275,12.172794880664132,15.335748875821515,36.97003631961259,7.639181943964025,36.709598754756136,25.591369768246285
2023,IA,Iowa,19081,Hancock,4,10795,8405,15.763331350386673,12.992266508030934,15.562117787031529,38.794907792980375,7.268352171326591,42.38723378941106,29.063985722784057
2023,IA,Iowa,19083,Hardin,6,16878,13066,16.095339047910606,12.88038420327568,16.071636307974895,38.73398132557784,7.384723710393388,38.69448951477116,27.41778662176642
2023,IA,Iowa,19085,Harrison,5,14582,11168,15.902381805157592,12.693767908309455,15.956545487106018,37.578796561604584,6.580847063037249,35.201656518624645,26.097797277936962
2023,IA,Iowa,19087,Henry,5,20482,16167,16.041863054370012,12.180435454939074,16.680992144491864,36.52484691037298,7.674584029195273,38.613181171522236,26.18932393146533
2023,IA,Iowa,19089,Howard,3,9469,7093,16.66833497814747,12.567235302410827,16.21088397011138,37.8360637247991,7.378725504018046,37.96723530241083,26.772014662343157
2023,IA,Iowa,19091,Humboldt,4,9597,7266,17.026328103495732,13.210129369666943,16.505656482246078,39.03568676025324,7.382947976878612,41.50725295898707,27.50584916047344
2023,IA,Iowa,19093,Ida,3,7005,5399,16.078273754398964,12.695036117799592,15.826912391183553,38.234636043711795,7.092832005927023,41.01859603630302,27.95263937766253
